EXPOCODE 33RO20071215 WHP-ID P18 CRUISE DATES 20071217 TO 20080216 20160216SIOCCHCBG                                                                                                                                                                                                  *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12     SF6    CCL4  CHLORA     DOC  TRITUM  TRITER  HELIUM  HELIER  DELHE3  DELHER  DELC13  TCARBN  ALKALI    FCO2  PH_SWS  PH_TMP                 QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG FMOL/KG PMOL/KG   UG/KG UMOL/KG      TU      TU NMOL/KG NMOL/KG  PERCNT  PERCNT  /MILLE UMOL/KG UMOL/KG    UATM           DEG C                      *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         *******         ******* ******* ******* ******* *******                              *
     107       1      19   12018   735.2  5.5537 34.2753   240.6 34.2757   241.2   12.00   26.00   -9.00    1.70  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     107       1      18   12025   833.7  5.0667 34.2685   227.5 34.2704   227.8   16.90   28.20   -9.00    1.87  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2161.3  2281.9    -9.0  7.7074   25.00 2222222299999999992292
     107       1      17   12016   933.0  4.6156 34.2820   211.1 34.2834   211.8   24.10   30.30   -9.00    2.05  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     107       1      16   12051  1031.7  4.1039 34.3252   182.7 34.3271   180.3   37.40   33.70   -9.00    2.32  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2209.4  2301.7    -9.0  7.5813   25.00 2222222299999999992292
     107       1      15   12014  1133.9  3.7234 34.3832   157.5 34.3841   156.8   51.20   35.90   -9.00    2.49  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     107       1      14   12013  1232.5  3.5332 34.4453   134.2 34.4456   134.5   64.90   37.40   -9.00    2.65  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2258.1  2332.1    -9.0  7.5118   25.00 2222222299999999992292
     107       1      13   12012  1331.7  3.3722 34.4918   125.2 34.4926   124.3   75.80   38.00   -9.00    2.69  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2274.0  2344.7    -9.0  7.5037   25.00 2222222299999999996292
     107       1      12   12031  1468.5  3.0769 34.5350   126.1 34.5347   125.5   86.70   37.80   -9.00    2.70  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2283.9  2358.8    -9.0  7.5116   25.00 2222222299999999992292
     107       1      11   12003  1668.3  2.6861 34.5766   134.6 34.5762   135.6   96.80   36.90   -9.00    2.61  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     107       1      10   12032  1867.8  2.3923 34.6084   143.7 34.6082   143.9  103.50   36.20   -9.00    2.54  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2289.4  2381.8    -9.0  7.5564   25.00 2222222299999999992492
     107       1       9   12002  2066.1  2.1702 34.6359   152.5 34.6364   152.2  108.10   35.30   -9.00    2.47  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     107       1       8   12021  2267.6  1.9790 34.6632   159.2 34.6651   159.1  112.50   34.80   -9.00    2.41  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2288.0  2378.4    -9.0  7.5704   25.00 2222222299999999992492
     107       1       7   12001  2467.7  1.8529 34.6782   163.5 34.6801   164.1  116.00   34.40   -9.00    2.38  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     107       1       6   12033  2666.9  1.7837 34.6850   166.1 34.6839   165.7  118.30   34.40   -9.00    2.37  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2289.0  2385.5    -9.0  7.5835   25.00 2222222299999999992292
     107       1       5   12008  2867.8  1.7537 34.6883   167.0 34.6882   167.2  119.40   34.30   -9.00    2.37  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
     107       1       4   12009  3084.1  1.7528 34.6904   167.7 34.6892   167.8  120.20   34.30   -9.00    2.37  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2290.7  2388.4    -9.0  7.5880   25.00 2222666299999999992292
     107       1       3   12006  3333.2  1.7681 34.6914   168.0 34.6912   167.4  120.30   34.30   -9.00    2.36  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222666299999999999999
     107       1       2   12007  3459.8  1.7809 34.6915   167.6 34.6910   167.3  120.40   34.20   -9.00    2.36  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2291.0  2390.2    -9.0  7.5937   25.00 2222666299999999992292
     107       1       1   12035  3585.3  1.7926 34.6918   168.1 34.6911   167.0  120.30   34.30    0.01    2.37  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2292.1  2391.4    -9.0  7.6070   25.00 2222222299999999996292
     108       1      36   12017     4.6 22.5395 34.5951   220.7 34.5939   221.7    0.30    0.50    0.01    0.12   2.051   1.264  1.1739  -9.000    0.04   63.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2028.0  2284.8   387.4  7.9557   25.00 2222222222292299996222
     108       1      35   12029    11.3 22.5192 34.5951   220.9 34.5935   221.6    0.30    0.50    0.01    0.12   2.069   1.275  1.1159  -9.000    0.05   63.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2029.2    -9.0    -9.0  7.9781   25.00 2222222222292299992992
     108       1      34   12049    17.6 22.5020 34.6062   221.0 34.6114   222.2    0.30    0.50    0.01    0.12   2.061   1.276  1.1592  -9.000    0.04   62.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2029.2  2286.0   387.6  7.9674   25.00 2222222222292299992222
     108       1      33   12027    32.8 19.7408 34.7181   240.9 34.7166   242.4    0.40   -9.00   -9.00    0.08   2.532   1.522  1.3517  -9.000    0.05   62.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2033.4    -9.0    -9.0  7.9705   25.00 2222222244492299992992
     108       1      32   12023    54.2 17.7225 34.7155   253.0 34.7044   253.3    0.40   -9.00   -9.00    0.08   2.644   1.573  1.3778  -9.000    0.05   61.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2030.8  2288.5   389.8  7.9524   25.00 2222222222292299992222
     108       1      31   12037    72.9 16.7905 34.7259   256.3 34.7235   255.3    0.40   -9.00   -9.00    0.09   2.687   1.598  1.3279  -9.000    0.07   61.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2031.7    -9.0    -9.0  7.9574   25.00 2222222222292299992992
     108       1      30   12036    92.4 16.3011 34.7703   251.8 34.7700   251.9    0.40   -9.00   -9.00    0.10   2.679   1.591  1.2902  -9.000    0.12   60.20  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2037.1  2291.6   395.3  7.9644   25.00 2222222222292299992222
     108       1      29   12044   117.3 15.4475 34.6876   246.4 34.6866   245.4    0.50    0.60    0.08    0.16  -9.000  -9.000 -9.0000  -9.000    0.16   56.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2047.3    -9.0    -9.0  7.9401   25.00 2222222299992299992992
     108       1      28   12057   141.3 14.7078 34.5911   241.3 34.6102   239.3    0.50    2.30    0.34    0.27   2.852   1.675  1.3516  -9.000    0.13   54.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2054.6  2284.8   450.4  7.9157   25.00 2222222222292299992222
     108       1      27   12026   168.9 12.9597 34.2482   247.2 34.2477   252.1    0.70    5.70    0.30    0.48   3.202   1.851  1.4713  -9.000    0.09   49.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2060.1    -9.0    -9.0  7.8684   25.00 2222222222292299992992
     108       1      26   12030   191.7 13.3117 34.5158   226.0 34.4941   227.1    1.00    6.90    0.03    0.51  -9.000  -9.000 -9.0000  -9.000    0.07   49.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2076.9  2276.7   525.5  7.8281   25.00 2222222255592299992222
     108       1      25   12024   231.8 11.7244 34.4076   221.5 34.4067   222.1    1.40   11.20    0.01    0.76   3.317   1.847  1.1219  -9.000    0.02   47.70  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2093.9  2271.5   595.7  7.8364   25.00 2222222222292299992222
     108       1      24   12019   282.8 10.1694 34.3746   220.6 34.3748   220.3    2.40   15.30   -9.00    1.02   3.462   1.860  1.0576  -9.000   -9.00   44.60  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222222299299999999
     108       1      23   12022   331.7  8.6332 34.3112   229.2 34.3100   230.2    3.40   18.50   -9.00    1.24   3.696   1.953  1.0435  -9.000   -9.00   43.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2124.0  2269.4   725.6  7.7340   25.00 2222222222299299992262
     108       1      22   12015   382.7  7.5591 34.3106   228.2 34.3108   229.8    5.50   21.40   -9.00    1.43   3.668   1.893  0.8418  -9.000   -9.00   43.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222222299299999999
     108       1      21   12020   466.4  6.7862 34.3250   242.9 34.3269   241.8    6.90   22.40   -9.00    1.48   3.757   1.900  0.7259  -9.000   -9.00   42.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2140.4  2274.5   786.3  7.7132   25.00 2222222266699299992422
     108       1      20   12055   567.0  6.2515 34.3094   245.8 34.3088   245.2    8.50   23.60   -9.00    1.57  -9.000  -9.000 -9.0000  -9.000   -9.00   41.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999299999999
     108       1      19   12018   666.3  5.7988 34.2838   240.9 34.2845   241.6   10.40   25.10   -9.00    1.68   3.002   1.466  0.4395  -9.000   -9.00   41.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2148.3    -9.0   820.6  7.6884   25.00 2222222222299299992922
     108       1      18   12025   767.6  5.2832 34.2671   233.6 34.2677   234.3   13.90   26.90   -9.00    1.80  -9.000  -9.000 -9.0000  -9.000   -9.00   40.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999299999999
     108       1      17   12016   866.1  4.8908 34.2700   220.8 34.2703   221.1   19.20   28.80   -9.00    1.96   1.405   0.712  0.1072  -9.000   -9.00   39.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2170.0  2282.6   912.6  7.6549   25.00 2222222222299299992222
     108       1      16   12051   966.7  4.3863 34.2946   201.8 34.2937   200.9   28.30   31.20   -9.00    2.15  -9.000  -9.000 -9.0000  -9.000   -9.00   39.20  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999299999999
     108       1      15   12014  1066.9  3.9252 34.3396   179.4 34.3408   178.2   40.80   33.60   -9.00    2.34   0.233   0.135 -9.0000  -9.000   -9.00   39.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2215.5    -9.0    -9.0  7.5877   25.00 2222222222299299992992
     108       1      14   12013  1166.0  3.5986 34.3959   158.3 34.3941   157.7   53.50   35.50   -9.00    2.48  -9.000  -9.000 -9.0000  -9.000   -9.00   38.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999299999999
     108       1      13   12012  1267.7  3.3675 34.4490   142.1 34.4490   141.8   65.70   36.60   -9.00    2.60   0.026   0.015 -9.0000  -9.000   -9.00   38.20  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2258.0  2328.6  1278.7  7.5197   25.00 2222222266699299992222
     108       1      12   12031  1368.0  3.1851 34.5001   130.6 34.4993   129.7   77.60   37.40   -9.00    2.67   0.007   0.003 -9.0000  -9.000   -9.00   37.60  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222222299299999999
     108       1      11   12003  1534.6  2.9100 34.5523   128.3 34.5519   128.2   90.50   37.30   -9.00    2.67   0.030   0.006  0.1002  -9.000   -9.00   36.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2289.1    -9.0    -9.0  7.5159   25.00 2222222233399299996992
     108       1      10   12032  1733.6  2.5742 34.5896   137.2 34.5883   136.1   99.30   36.60   -9.00    2.59  -9.000  -9.000 -9.0000  -9.000   -9.00   36.60  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999299999999
     108       1       9   12002  1935.0  2.2996 34.6186   147.9 34.6192   147.8  105.00   35.60   -9.00    2.51  -9.000  -9.000 -9.0000  -9.000   -9.00   36.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2290.4  2371.5  1217.4  7.5555   25.00 2222222299999299992222
     108       1       8   12021  2131.8  2.0868 34.6479   155.8 34.6485   155.6  109.30   34.90   -9.00    2.45  -9.000  -9.000 -9.0000  -9.000   -9.00   35.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222255519299999999
     108       1       7   12001  2332.7  1.9351 34.6700   161.3 34.6709   161.6  113.10   34.40   -9.00    2.39  -9.000  -9.000 -9.0000  -9.000   -9.00   36.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2289.1    -9.0    -9.0  7.5701   25.00 2222222299999299992992
     108       1       6   12033  2532.6  1.8340 34.6813   164.8 34.6829   164.5  116.10   34.20   -9.00    2.39   0.002   0.001 -9.0000   0.014   -9.00   37.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222222239299999999
     108       1       5   12008  2731.7  1.7640 34.6869   166.5 34.6880   167.4  118.40   34.10   -9.00    2.38  -9.000  -9.000 -9.0000  -9.000   -9.00   36.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2290.7  2386.0  1120.7  7.5897   25.00 2222222299999299992222
     108       1       4   12009  2934.3  1.7480 34.6892   167.6 34.6903   167.7  119.10   34.20   -9.00    2.37   0.001  -9.000 -9.0000   0.011   -9.00   37.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222666222239299999999
     108       1       3   12006  3165.6  1.7552 34.6907   168.5 34.6914   167.9  119.60   34.20   -9.00    2.36  -9.000  -9.000 -9.0000  -9.000   -9.00   37.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2292.2    -9.0    -9.0  7.5821   25.00 2222666299999299992992
     108       1       2   12007  3415.2  1.7744 34.6915   168.2 34.6929   168.4  119.60   34.20   -9.00    2.37  -9.000  -9.000 -9.0000  -9.000   -9.00   37.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222666299999299999999
     108       1       1   12035  3471.3  1.7806 34.6914   168.4 34.6927   167.7  119.70   34.20    0.01    2.36  -0.001  -9.000 -9.0000   0.009   -9.00   37.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2292.8  2388.7  1113.0  7.5730   25.00 2222222222239299996222
     109       1      36   12017     4.8 22.7623 34.5811   223.7 34.5770   223.2    0.30    0.70    0.01    0.14  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.7307  0.0003   -1.78    0.18    -9.0  2029.8  2283.3    -9.0  7.9677   25.00 2222222299999992296292
     109       1      35   12029    10.1 22.4249 34.5736   223.8 34.5745   223.4    0.30    0.70    0.01    0.14   2.092   1.284  1.0811  -9.000   -9.00   -9.00  -9.000  -9.000  1.7716  0.0004  -85.50    0.50     1.6  2030.1    -9.0    -9.0  7.9690   25.00 2222222222299992422992
     109       1      34   12049    20.2 22.3165 34.5682   224.0 34.5661   223.9    0.30    0.70    0.01    0.14  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.7805  0.0003   -1.84    0.18    -9.0  2029.9    -9.0    -9.0  7.9697   25.00 2222222299999992292992
     109       1      33   12027    41.4 18.2522 34.4258   259.3 34.4245   258.2    0.30    0.50    0.01    0.13  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.8360  0.0003   -1.74    0.18    -9.0  2027.0    -9.0    -9.0  7.9575   25.00 2222222299999992292992
     109       1      32   12023    70.2 15.6551 34.4090   266.2 34.4186   266.9    0.40    1.10    0.03    0.17   2.916   1.708  1.4188  -9.000   -9.00   -9.00  -9.000  -9.000  1.7562  0.0003   -1.60    0.18    -9.0  2030.1    -9.0    -9.0  7.9303   25.00 2222222222299992292992
     109       1      31   12037    96.5 14.6802 34.3972   261.5 34.3919   259.6    0.40    1.90    0.06    0.22  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2039.0    -9.0    -9.0  7.9506   25.00 2222222299999999992992
     109       1      30   12036    98.8 14.5584 34.3819   260.7 34.3818   259.5    0.40    2.10    0.07    0.23  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.7067  0.0003   -1.75    0.19    -9.0  2040.5    -9.0    -9.0  7.9341   25.00 2222222299999992292992
     109       1      29   12044   124.1 13.6886 34.2990   256.7 34.2988   255.0    0.50    3.90    0.18    0.35   3.166   1.825  1.4079  -9.000   -9.00   -9.00  -9.000  -9.000  1.7482  0.0003   -1.76    0.19    -9.0  2049.9    -9.0    -9.0  7.9196   25.00 2222222222299992292992
     109       1      28   12057   149.6 12.8718 34.2842   246.7 34.2942   246.9    0.70    5.60    0.50    0.48  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.8180  0.0003   -1.50    0.19    -9.0  2062.6    -9.0    -9.0  7.8833   25.00 2222222299999992292992
     109       1      27   12026   173.9 12.0901 34.2552   240.9 34.2575   243.0    0.90    8.40    0.48    0.63  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.8494  0.0004   -1.37    0.18    -9.0  2075.0    -9.0    -9.0  7.8530   25.00 2222222299999992292992
     109       1      26   12030   199.4 11.4167 34.2976   236.3 34.2987   234.8    1.20   11.10    0.02    0.77   3.550   1.965  1.3147  -9.000   -9.00   -9.00  -9.000  -9.000  1.8343  0.0003   -0.72    0.18    -9.0  2088.9    -9.0    -9.0  7.8219   25.00 2222222222299992292992
     109       1      25   12024   251.7  9.8117 34.3257   229.6 34.3319   228.3    2.20   15.50    0.01    1.03  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.8343  0.0006   -0.79    0.18    -9.0  2111.4    -9.0    -9.0  7.7527   25.00 2222222299999992292992
     109       1      24   12019   299.9  8.5138 34.3206   225.5 34.3266   225.2    4.00   19.40   -9.00    1.28  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.8858  0.0003   -0.59    0.18    -9.0  2129.6    -9.0    -9.0  7.7309   25.00 2222222299999992292992
     109       1      23   12022   349.1  7.5247 34.3029   226.5 34.3070   226.6    5.70   22.00   -9.00    1.47  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.8619  0.0005   -0.23    0.18    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999992299999
     109       1      22   12015   399.0  6.9874 34.3145   229.4 34.3181   229.2    6.90   23.00   -9.00    1.52   3.610   1.816  0.6918  -9.000   -9.00   -9.00  -9.000  -9.000  1.8045  0.0006   -1.35    0.34    -9.0  2144.9    -9.0    -9.0  7.6890   25.00 2222222222299992292992
     109       1      21   12020   499.7  6.3964 34.3164   248.3 34.3177   244.9    8.00   23.40   -9.00    1.54  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.7963  0.0005   -0.29    0.18    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999992299999
     109       1      20   12055   599.6  5.9066 34.2904   246.0 34.2941   245.4    9.60   24.60   -9.00    1.61   3.161   1.554  0.5798  -9.000   -9.00   -9.00  -9.000  -9.000  1.8526  0.0002   -0.25    0.19    -9.0  2145.9    -9.0    -9.0  7.7126   25.00 2222222222299992292992
     109       1      19   12018   700.1  5.5147 34.2720   240.4 34.2745   240.3   11.90   26.10   -9.00    1.72  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000  1.7962  0.0005    0.69    0.19    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999992299999
     109       1      18   12025   800.5  5.0723 34.2672   228.0 34.2682   228.6   16.30   28.00   -9.00    1.87   1.801   0.895  0.2063  -9.000   -9.00   -9.00  -9.000  -9.000  1.8075  0.0002    0.49    0.19    -9.0  2164.7    -9.0    -9.0  7.6631   25.00 2222222222299992292992
