EXPOCODE 316N138_9   WHP-ID P16A/P17A     CRUISE DATES 080791 TO 112492    20030310WHPOSIODM                                                                                                                                                                                                   *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  DELHE3  HELIUM  TRITER  DELHER  TRITUM  TCARBN    PCO2  HELIER    NEON  NEONER PCO2TMP  DELC14  C14ERR  DELC13              QUALT1              QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG  PERCNT NMOL/KG      TU  PERCNT      TU UMOL/KG    UATM NMOL/KG NMOL/KG NMOL/KG   DEG_C  /MILLE  /MILLE  /MILLE                                       *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                 ******* ******* *******         *******                 *******         *******                                       *
       2       1      30      30  3448.7  1.5456 34.6890   172.1  1.2835 34.6896   171.1  121.24   33.94    0.01    2.40  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2294.5  1141.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
       2       1      31      31  3697.1  1.4566 34.6967   179.2  1.1712 34.6965   178.7  120.05   33.45    0.01    2.35   0.000  -0.003 -999.00 -9.0000  -9.000   -9.00  -9.000  2284.6  1112.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
       2       1      32      32  3947.8  1.3567 34.7022   186.1  1.0474 34.7028   186.3  119.26   32.95    0.01    2.32  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2277.8  1105.5 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
       2       1      33      33  4148.1  1.2928 34.7050   191.0  0.9635 34.7062   191.1  118.67   32.68    0.00    2.29  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2273.7  1083.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
       2       1      34      34  4350.5  1.2588 34.7071   194.1  0.9081 34.7078   194.5  117.88   32.52    0.00    2.27  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2271.8  1072.9 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
       2       1      35      35  4553.3  1.2568 34.7085   196.1  0.8831 34.7082   195.8  117.88   32.25    0.00    2.26  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2268.2  1075.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
       2       1      36      36  4775.6  1.2718 34.7087   196.0  0.8718 34.7090   196.5  118.07   32.31    0.00    2.26   0.000  -0.003 -999.00 -9.0000  -9.000   -9.00  -9.000  2271.7  1070.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222222299922999 2222222222299922999
       3       1       1       1    14.8 12.7870 34.3539   264.6 12.7850 34.3552   266.2    1.12    1.25   -9.00    0.33   3.339   1.684 -999.00 -9.0000   0.004    0.15   0.546  2037.2   429.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222926655222999 2222222926655222999
       3       1       2       2    42.7 12.7610 34.3533   268.1 12.7553 34.3537   266.1    1.13    1.36   -9.00    0.33  -9.000  -9.000   -1.53  1.8320   0.004    0.15   0.534  2039.5   426.9 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925522222999 2222222925522222999
       3       1       3       3    78.3 12.1902 34.3675   268.6 12.1800 34.3787   236.0    3.34    6.95   -9.00    0.68  -9.000  -9.000    0.30  1.8380  -9.000    0.15  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 3224444945522999999 3224444945522999999
       3       1       4       4   115.3 11.9022 34.3756   262.1 11.8874 34.3758   263.3    1.15    2.39   -9.00    0.40   3.376   1.678   -1.44  1.8160   0.004    0.15   0.541  2047.5   443.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922222222999 2222222922222222999
       3       1       5       5   140.4 11.4224 34.4360   244.4 11.4048 34.4463   250.6    1.36    5.84   -9.00    0.60   3.325   1.677   -1.26  1.8280   0.004    0.15   0.429  2066.1   487.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922222222999 2222222922222222999
       3       1       6       6   170.3  9.8769 34.5344   234.0  9.8574 34.5394   229.4    2.77   13.30   -9.00    1.02   3.036   1.476   -0.67  1.8340   0.004    0.15   0.404  2104.9   600.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922222222999 2222222922222222999
       3       1       7       7   209.1  8.8973 34.5071   232.2  8.8749 34.5075   231.8    3.58   16.10   -9.00    1.17   2.916   1.416   -0.38  1.8680   0.004    0.15   0.361  2114.6   651.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222923322222999 2222222923322222999
       3       1       8       8   257.1  8.2556 34.4907   238.7  8.2291 34.4906   237.1    4.39   17.70   -9.00    1.26   2.801   1.357 -999.00 -9.0000  -9.000   -9.00  -9.000  2121.7   669.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922299922999 2222222922299922999
       3       1       9       9   308.5  7.7868 34.4661   241.1  7.7561 34.4661   243.3    5.40   18.85   -9.00    1.32   2.784   1.328 -999.00 -9.0000   0.003    0.15   0.342  2123.5   679.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922255222999 2222222922255222999
       3       1      10      10   357.4  7.5919 34.4519   244.3  7.5567 34.4525   246.0    5.61   19.34   -9.00    1.35   2.695   1.308 -999.00 -9.0000  -9.000   -9.00  -9.000  2122.8   683.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222926699922999 2222222926699922999
       3       1      11      11   408.1  7.4270 34.4393   239.7  7.3872 34.4406   247.5    6.02   19.77   -9.00    1.38   2.601   1.267   -0.34  1.8430   0.003    0.15   0.327  2124.8   688.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922222222999 2222222922222222999
       3       1      12      12   458.0  7.2690 34.4264   244.7  7.2248 34.4270   247.9    6.63   20.27   -9.00    1.41   2.449   1.185 -999.00 -9.0000  -9.000   -9.00  -9.000  2128.6   691.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922299922999 2222222922299922999
       3       1      13      13   558.2  6.9352 34.3988   245.0  6.8823 34.3998   245.5    7.64   21.53   -9.00    1.49   2.003   0.976    0.25  1.8520   0.003    0.15   0.262    -9.0   708.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922322292999 2222222922322292999
       3       1      14      14   657.9  6.4674 34.3627   238.8  6.4070 34.3635   238.8   10.04   23.42   -9.00    1.61   1.403   0.685    0.61  1.8450   0.003    0.15   0.214  2136.9   741.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922222222999 2222222922222222999
       3       1      15      15   809.5  5.7128 34.3262   228.3  5.6424 34.3261   224.9   16.23   26.43   -9.00    1.82   0.879   0.444    1.14  1.8570   0.002    0.15   0.127  2153.3   820.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922222222999 2222222922222222999
       3       1      16      16   962.4  4.8244 34.3253   209.4  4.7460 34.3269   208.1   26.81   29.46   -9.00    2.02   0.514   0.267    2.41  1.8660   0.002    0.15   0.079  2177.4   924.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922322222999 2222222922322222999
       3       1      17      17  1110.4  3.8440 34.3653   194.1  3.7606 34.3651   192.3   42.37   32.29   -9.00    2.21   0.144   0.075    4.45  1.8820   0.002    0.15   0.029  2202.7  1035.8 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922222222999 2222222922222222999
       3       1      18      18  1260.5  3.2334 34.4322   180.8  3.1431 34.4338   179.1   57.35   33.82   -9.00    2.32   0.033   0.025    6.98  1.9110   0.002    0.15   0.010  2232.8  1114.0 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922322222999 2222222922322222999
       3       1      19      19  1410.2  2.9436 34.5009   170.0  2.8440 34.5022   168.9   70.76   34.39   -9.00    2.37   0.014   0.007 -999.00 -9.0000  -9.000   -9.00  -9.000  2243.7  1147.3 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922299922999 2222222922299922999
       3       1      20      20  1611.6  2.6558 34.5654   160.7  2.5428 34.5658   160.1   86.22   34.72   -9.00    2.41   0.003  -0.003   14.71  1.9320  -9.000    0.15  -9.000  2264.2  1172.5 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922222922999 2222222922222922999
       3       1      21      21  1811.4  2.4629 34.6028   153.1  2.3357 34.6032   154.9   98.31   35.06   -9.00    2.43   0.000  -0.003 -999.00 -9.0000  -9.000   -9.00  -9.000  2280.8  1179.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222923299922999 2222222923299922999
       3       1      22      22  2014.4  2.2880 34.6267   152.6  2.1460 34.6273   151.9  107.63   35.34   -9.00    2.45  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2291.8  1186.9 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      23      23  2266.3  2.1401 34.6412   150.9  1.9784 34.6416   151.1  114.14   35.44   -9.00    2.47  -0.006   0.002 -999.00 -9.0000  -9.000   -9.00  -9.000  2299.3  1192.5 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922399922999 2222222922399922999
       3       1      24      24  2515.3  1.9972 34.6536   149.4  1.8156 34.6546   150.0  120.46   35.61   -9.00    2.48  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2305.1  1193.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      25      25  2769.8  1.8923 34.6630   150.0  1.6891 34.6646   151.3  124.56   35.60   -9.00    2.48  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2307.1  1190.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      26      26  3019.2  1.8014 34.6718   153.9  1.5761 34.6726   154.0  126.40   35.42   -9.00    2.47  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2306.4  1184.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      27      27  3270.8  1.7154 34.6849   162.7  1.4672 34.6842   162.1  124.13   34.60   -9.00    2.41   0.004   0.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2298.5  1161.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222923399922999 2222222923399922999
       3       1      28      28  3522.2  1.6375 34.6990   171.2  1.3655 34.6989   174.3  118.39   33.62   -9.00    2.33  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2283.8  1120.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      29      29  3771.3  1.5386 34.7127   188.0  1.2430 34.7128   187.5  112.68   32.52   -9.00    2.25  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2269.8  1089.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      30      30  4020.8  1.3887 34.7149   195.7  1.0705 34.7157   194.8  113.08   32.28   -9.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2264.4  1071.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      31      31  4268.7  1.2648 34.7141   200.3  0.9230 34.7151   199.4  114.70   32.16   -9.00    2.22   0.000   0.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2263.2  1062.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222923399922999 2222222923399922999
       3       1      32      32  4516.0  1.1888 34.7137   202.4  0.8215 34.7134   201.8  116.53   32.10   -9.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2263.6  1060.2 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      33      33  4763.6  1.1499 34.7128   202.5  0.7553 34.7126   203.6  117.75   32.14   -9.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2262.3  1054.1 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      34      34  5014.6  1.1349 34.7117   205.5  0.7111 34.7118   204.4  118.77   32.14   -9.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2262.3  1053.4 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222925599922999 2222222925599922999
       3       1      35      35  5271.3  1.1339 34.7117   206.7  0.6790 34.7106   205.3  119.58   32.13   -9.00    2.22   0.000   0.005 -999.00 -9.0000  -9.000   -9.00  -9.000  2262.0  1057.7 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222922399922999 2222222922399922999
       3       1      36      36  5643.3  1.1609 34.7100   204.9  0.6584 34.7100   206.1  119.98   32.12   -9.00    2.22   0.004  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2260.7  1055.6 -9.0000  -9.000  -9.000    20.0  -999.0  -999.0   -9.00 2222222926599922999 2222222926599922999
       4       1       1       1    14.5 12.4411 34.3490   263.7 12.4392 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 9229999995599999999 9229999995599999999
       4       1       2       2    53.1 12.0942 34.3790   265.7 12.0873 34.4489   247.5    5.33   17.85   -9.00    1.27  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 3224444945599999999 3224444945599999999
       4       1       3       3    70.2 12.0242 34.3934   264.6 12.0151 34.3823   236.3   10.72   22.19   -9.00    1.54  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 3224444945599999999 3224444945599999999
       4       1       4       4   109.0 11.5253 34.4147   261.2 11.5116 34.4105   258.7    1.52    3.99   -9.00    0.50  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1       5       5   150.6  9.4861 34.4645   235.8  9.4693 34.4669   235.8    2.71   13.85   -9.00    1.05  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1       6       6   180.4  8.7963 34.4809   232.9  8.7772 34.4793   234.0    3.50   15.99   -9.00    1.16  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1       7       7   209.5  8.4325 34.4842   234.6  8.4107 34.4832   235.5    3.89   17.03   -9.00    1.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1       8       8   259.9  7.9107 34.4679   240.9  7.8847 34.4677   243.1    4.88   18.12   -9.00    1.29  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1       9       9   311.4  7.6488 34.4530   247.1  7.6182 34.4559   245.7    5.67   18.84   -9.00    1.34  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      10      10   361.4  7.4609 34.4407   250.9  7.4257 34.4416   248.8    6.06   19.33   -9.00    1.36  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      11      11   411.0  7.3250 34.4301   250.4  7.2853 34.4765   239.9    4.66   17.74   -9.00    1.27  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 3224444945599999999 3224444945599999999
       4       1      12      12   512.0  7.0651 34.4085   249.0  7.0163 34.4086   249.8    7.25   20.60   -9.00    1.44  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      13      13   611.3  6.6993 34.3785   245.9  6.6423 34.3786   245.9    8.84   22.03   -9.00    1.52  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      14      14   711.3  6.2605 34.3474   238.9  6.1961 34.3486   237.3   11.43   23.92   -9.00    1.65  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      15      15   860.9  5.3910 34.3235   218.3  5.3179 34.3241   222.5   20.22   27.48   -9.00    1.89  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      16      16  1012.2  4.4606 34.3394   201.1  4.3806 34.3388   201.7   32.61   30.40   -9.00    2.10  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      17      17  1214.8  3.4492 34.3994   185.0  3.3607 34.3978   185.4   51.42   33.01   -9.00    2.28  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      18      18  1414.7  2.9775 34.4902   168.7  2.8772 34.4875   170.8   69.06   33.98   -9.00    2.36  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      19      19  1610.6  2.6828 34.5612   160.5  2.5695 34.5607   160.8   85.56   34.38   -9.00    2.40  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      20      20  1802.3  2.4639 34.6035   154.9  2.3374 34.6044   154.6   99.72   34.73   -9.00    2.43  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      21      21  2000.1  2.2810 34.6274   152.0  2.1403 34.6277   152.1  109.48   35.07   -9.00    2.45  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      22      22  2200.0  2.1551 34.6410   152.6  1.9990 34.6407   150.8  115.20   35.13   -9.00    2.47  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      23      23  2401.7  2.0332 34.6518   151.2  1.8612 34.6516   150.2  120.52   35.31   -9.00    2.47  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      24      24  2605.2  1.9323 34.6604   150.9  1.7436 34.6607   150.3  124.62   35.37   -9.00    2.47  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      25      25  2811.2  1.8513 34.6675   151.5  1.6450 34.6677   152.3  126.47   35.26   -9.00    2.47  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      26      26  3014.4  1.7904 34.6755   156.0  1.5658 34.6757   156.1  126.46   34.97   -9.00    2.44  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      27      27  3264.3  1.7164 34.6901   164.7  1.4688 34.6893   165.7  122.74   34.11   -9.00    2.38  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      28      28  3522.3  1.6295 34.7022   177.3  1.3577 34.7032   176.2  118.21   33.20   -9.00    2.32  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      29      29  3775.2  1.5346 34.7125   188.2  1.2387 34.7134   187.5  113.70   32.35   -9.00    2.24  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      30      30  4032.5  1.4007 34.7165   194.7  1.0809 34.7165   194.8  113.89   32.01   -9.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      31      31  4283.6  1.2598 34.7141   200.4  0.9165 34.7149   199.7  116.34   31.95   -9.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      32      32  4542.8  1.1868 34.7143   201.0  0.8166 34.7139   201.8  118.18   32.01   -9.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      33      33  4798.2  1.1559 34.7119   203.3  0.7570 34.7131   203.0  119.61   32.07   -9.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      34      34  5058.3  1.1399 34.7111   204.4  0.7107 34.7120   204.4  120.21   32.02   -9.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      35      35  5366.0  1.1369 34.7114   206.3  0.6702 34.7110   205.5  121.03   32.02   -9.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       4       1      36      36  5605.5  1.1569 34.7107   205.4  0.6593 34.7106   206.0  121.23   32.02   -9.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       5       1       1       1     1.9 12.5041 34.3119   268.4 12.5038 34.3137   268.2    1.56    1.96   -9.00    0.37   3.371   1.690 -999.00 -9.0000  -9.000   -9.00  -9.000  2038.7    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222926699929999 2222222926699929999
       5       1       2       2     2.1 12.5021 34.3127   268.9 12.5018 34.3137   268.3    1.56    1.96   -9.00    0.37  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       5       1       3       3    57.8 12.4011 34.3138   265.9 12.3935 34.3927   242.3    8.52   21.06   -9.00    1.46  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 3224444945599999999 3224444945599999999
       5       1       4       4    84.0 11.9812 34.3596   258.9 11.9704 34.3615   261.5    1.55    3.16   -9.00    0.46  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       5       1       5       5   108.6 11.3754 34.4804   249.5 11.3618 34.4754   246.9    1.74    6.64   -9.00    0.65   3.300   1.651 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222922299999999 2222222922299999999
       5       1       6       6   133.1 10.0378 34.4890   240.1 10.0225 34.4768   236.9    2.53   11.48   -9.00    0.93  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222925599999999 2222222925599999999
       5       1       7       7   159.3  9.3191 34.4853   236.4  9.3016 34.4873   232.5    3.33   14.76   -9.00    1.10   3.092   1.537 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222922299999999 2222222922299999999
       5       1       8       8   188.9  8.7973 34.5113   230.3  8.7772 34.5066   230.4    4.12   16.51   -9.00    1.21   2.723   1.311 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222922299999999 2222222922299999999
