EXPOCODE 320620140320 WHP-ID P16S CRUISE DATES 20140326 TO 20140504 20160323SIOCCHCBG                                                                                                                                                        *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12     SF6     DOC  TRITUM  HELIUM  DELHE3  DELC14  DELC13  TCARBN  ALKALI  PH_TOT  PH_TMP                QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG FMOL/KG UMOL/KG      TU NMOL/KG  PERCNT  /MILLE  /MILLE UMOL/KG UMOL/KG           DEG C                     *
                         *******                 ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                             *
       3       1      12      12   941.4  1.0098 34.7195   194.4 34.7205   194.6  115.24   32.15   -9.00    2.24  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999199999999
       3       1      11      11  1043.5  0.9461 34.7166   196.4 34.7219   196.8  117.28   32.15   -9.00    2.25   0.085   0.029  0.1100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.7  2360.3  7.6574   20.00 222322222222199999222
       3       1      10      10  1143.0  0.8887 34.7144   197.8 34.7232   197.9  118.75   32.17   -9.00    2.26  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222322222999199999999
       3       1       9      09  1240.6  0.8413 34.7125   199.2 34.7202   199.0  120.60   32.19   -9.00    2.25   0.086   0.024  0.0600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.7  2360.4  7.6600   20.00 222322222222199999222
       3       1       8      08  1341.8  0.7937 34.7106   200.7 34.7119   200.3  121.87   32.25   -9.00    2.26  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999199999999
       3       1       7      07  1443.7  0.7472 34.7092   201.7 34.7082   202.0  123.43   32.25   -9.00    2.26   0.095   0.027  0.1400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.5  2361.1  7.6627   20.00 222222222222199999222
       3       1       6      06  1543.2  0.6986 34.7074   202.9 34.7076   203.0  124.70   32.30   -9.00    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999199999999
       3       1       5      05  1648.7  0.6584 34.7055   203.9 34.7060   205.0  126.07   32.32   -9.00    2.26   0.111   0.050  0.1600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.3  2360.9  7.6653   20.00 222222222222199999222
       3       1       4      04  1748.5  0.6247 34.7046   204.8 34.7052   204.9  126.75   32.32   -9.00    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999199999999
       3       1       3      03  1846.7  0.5881 34.7043   205.5 34.7034   205.7  127.24   32.40   -9.00    2.26   0.126   0.060  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.9  2361.2  7.6618   20.00 222222222666199999262
       3       1       2      02  1949.1  0.5548 34.7030   206.0 34.7041   206.8  127.92   32.38   -9.00    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999199999999
       3       1       1      01  2018.2  0.5292 34.7025   206.5 34.7052   206.4  127.53   32.38   -9.00    2.26   0.123   0.057  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2263.6  2360.7  7.6630   20.00 222322222222199999626
       4       3      36      36     5.6 -0.8882 33.6132   341.4 33.6154   346.3   42.09   23.55    0.15    1.67   6.385   3.184  3.1300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2155.2  2276.6  7.7524   20.00 222222222222999999226
       4       3      35      35    20.9 -0.8844 33.6129   346.1 33.6142   346.3   41.99   23.51    0.15    1.67   6.411   3.225  3.2100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2155.4  2277.8  7.7520   20.00 222222222222999999622
       4       3      34      34    33.8 -0.8831 33.6130   346.5 33.6154   346.6   41.90   23.54    0.15    1.67  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2155.7  2277.6  7.7526   20.00 222222222999999999222
       4       3      33      33    34.5 -0.8833 33.6131    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
       4       3      31      31    64.8 -1.2813 33.9834    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
       4       3      32      32    65.2 -1.2435 33.9579   312.5 33.9355   320.8   52.82   26.35    0.12    1.93   5.565   2.813  2.5800   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2191.3  2295.9  7.7162   20.00 222222222222999999262
       4       3      30      30    90.1 -1.5041 34.1994   294.0 34.1974   294.8   62.77   29.14    0.09    2.13   4.717   2.418  2.2100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2211.0  2310.5  7.6778   20.00 222222222222999999222
       4       3      29      29   133.4 -0.6568 34.3427    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 529999999999999999999
       4       3      28      28   183.4  0.7423 34.5543   214.8 34.5535   207.9   82.56   32.16    0.08    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2247.9  2329.2  7.6312   20.00 222222222999999999622
       4       3      27      27   234.8  1.5315 34.6823   182.6 34.6818   182.5   89.58   32.57    0.05    2.27   0.587   0.309  0.2400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2257.9  2336.4  7.6263   20.00 222222222666999999222
       4       3      26      26   283.8  1.5874 34.7109   180.5 34.7103   181.4   93.09   32.43    0.03    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2259.2  2346.8  7.6325   20.00 222222222999999999222
       4       3      25      25   334.0  1.5601 34.7222   182.1 34.7221   182.2   95.43   32.23    0.02    2.24   0.305   0.141  0.1400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2260.2  2349.2  7.6371   20.00 222222222222999999222
       4       3      24      24   383.4  1.5061 34.7268   183.5 34.7266   183.5   98.16   32.24    0.01    2.24   0.255   0.118  0.1400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2259.2  2350.7  7.6400   20.00 222222222222999999226
       4       3      23      23   465.8  1.4247 34.7288   184.7 34.7292   184.9  101.09   32.29   -9.00    2.24   0.220   0.100  0.0900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.2  2351.5  7.6413   20.00 222222222222999999222
       4       3      22      22   566.2  1.3349 34.7285   185.2 34.7286   185.6  105.29   32.35   -9.00    2.25   0.186   0.080  0.1200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.7  2352.9  7.6428   20.00 222222222222999999222
       4       3      21      21   662.4  1.2574 34.7277   186.8 34.7280   187.1  108.21   32.32   -9.00    2.25   0.159   0.072  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.4  2354.4  7.6436   20.00 222222222222999999222
       4       3      20      20   766.1  1.1807 34.7255   189.2 34.7264   189.5  110.46   32.30   -9.00    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2264.1    -9.0 -9.0000   -9.00 222222222999999999299
       4       3      19      19   864.7  1.1161 34.7233   191.7 34.7239   191.5  112.51   32.31   -9.00    2.25   0.131   0.055 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2264.2  2357.4  7.6499   20.00 222222222222999999222
       4       3      18      18   965.1  1.0540 34.7210   193.6 34.7211   193.7  114.27   32.21   -9.00    2.23  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2263.3    -9.0 -9.0000   -9.00 222222222999999999299
       4       3      17      17  1065.5  0.9847 34.7184   195.4 34.7188   195.7  116.12   32.24   -9.00    2.24   0.123   0.047  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.2  2357.7  7.6558   20.00 222222222222999999226
       4       3      16      16  1164.8  0.9349 34.7163   197.1 34.7166   197.6  117.58   32.26   -9.00    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2264.0    -9.0 -9.0000   -9.00 222222222999999999299
       4       3      15      15  1265.2  0.8835 34.7147   198.6 34.7144   198.9  119.44   32.29   -9.00    2.25   0.115   0.045  0.0300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.6  2357.6  7.6574   20.00 222222222222999999222
       4       3      14      14  1364.1  0.8238 34.7123   199.9 34.7129   200.3  121.39   32.29   -9.00    2.25   0.119   0.049 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2263.7    -9.0 -9.0000   -9.00 222222222222999999299
       4       3      13      13  1463.3  0.7804 34.7108   201.0 34.7101   201.7  122.76   32.30   -9.00    2.25   0.117   0.047 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.4  2359.3  7.6586   20.00 222222222222999999222
       4       3      12      12  1565.6  0.7425 34.7089   202.2 34.7087   202.3  124.22   32.35   -9.00    2.26  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2263.1    -9.0 -9.0000   -9.00 222222222999999999299
       4       3      11      11  1733.0  0.6803 34.7067   203.8 34.7064   204.0  126.07   32.35   -9.00    2.24   0.126   0.059  0.1600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.8  2360.4  7.6597   20.00 222222222222999999222
       4       3      10      10  1935.3  0.6019 34.7050   205.9 34.7050   205.6  127.44   32.34   -9.00    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2264.0    -9.0 -9.0000   -9.00 222222222999999999299
       4       3       9      09  2165.8  0.5218 34.7031   207.7 34.7032   207.6  128.71   32.44   -9.00    2.26   0.153   0.065  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2260.9  2359.6  7.6605   20.00 222222222222999999222
       4       3       8      08  2414.1  0.4365 34.7027   209.8 34.7022   210.4  131.05   32.55   -9.00    2.28  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999999999999
       4       3       7      07  2663.6  0.3750 34.7016   211.7 34.7013   212.1  133.78   32.51   -9.00    2.27   0.180   0.085  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.2  2361.2  7.6608   20.00 222222222222999999222
       4       3       6      06  2914.5  0.3240 34.7003   213.2 34.7009   213.2  133.49   32.53   -9.00    2.27  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999999999999
       4       3       5      05  3201.2  0.2628 34.6977   215.9 34.6971   216.2  133.00   32.50   -9.00    2.27   0.409   0.195  0.1400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.0  2361.5  7.6614   20.00 222222222222999999222
       4       3       4      04  3499.2  0.2043 34.6943   218.9 34.6932   218.8  127.34   32.46   -9.00    2.26   0.708   0.370  0.1000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222999999999
       4       3       3      03  3800.9  0.2072 34.6939   219.6 34.6936   219.8  127.15   32.41   -9.00    2.27   0.773   0.398  0.2400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2260.8  2358.3  7.6607   20.00 222222222222999999222
       4       3       2      02  3898.5  0.2169 34.6936   218.7 34.6946   219.3  126.86   32.44   -9.00    2.26   0.768   0.394  0.1800   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2260.6  2357.6  7.6652   20.00 222222222222999999262
       4       3       1      01  4111.4  0.2350 34.6942   215.9 34.6975   215.9  132.03   32.64   -9.00    2.27   0.435   0.213  0.0800   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.7  2360.5  7.6890   20.00 232322222222999999623
       5       3      36      36     3.8 -0.6844 33.7230   344.3 33.7234   345.5   30.29   22.06    0.21    1.61   5.942   3.226  3.4700   -9.00  -9.000 -9.0000   -9.00  -105.3     1.4  2160.7  2284.0  7.7638   20.00 222222222222111922226
       5       3      35      35    24.7 -0.6751 33.7231   344.5 33.7239   344.2   30.39   22.30    0.21    1.63   6.247   3.239  3.6300   -9.00  -9.000 -9.0000   -9.00  -105.4     1.4  2161.2  2282.8  7.7650   20.00 222222222222111922622
       5       3      34      34    49.9 -0.6730 33.7229    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
       5       3      33      33    49.9 -0.6718 33.7232   344.6 33.7184   343.7   30.29   22.33    0.21    1.62   6.013   3.194  3.2600   -9.00  -9.000 -9.0000   -9.00  -113.8     1.1  2160.7  2283.2  7.7627   20.00 222222222222111922262
       5       3      32      32    74.9 -1.2538 33.9712    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 929999999999999999999
       5       3      30      30   100.2 -1.4429 34.1322    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
       5       3      31      31   101.2 -1.4505 34.1292   304.0 34.1254   310.0   57.04   28.14    0.12    2.03   5.191   2.761  2.8000   -9.00  -9.000 -9.0000   -9.00  -110.1     0.7  2203.9  2306.5  7.6957   20.00 222222222222111922222
       5       3      28      28   149.5 -0.0473 34.4035   256.6 34.4098   242.9   74.51   31.23    0.04    2.19   2.966   1.578  1.6000   -9.00  -9.000 -9.0000   -9.00  -124.9     0.6  2234.7  2324.1  7.6486   20.00 222222222222111922222
       5       3      29      29   150.2 -0.0736 34.3978   256.6 34.3982   245.1   74.41   31.17    0.04    2.18  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999999999999
       5       3      27      27   199.9  1.2240 34.6445   200.4 34.6377   190.8   90.31   32.75    0.03    2.28   1.017   0.524  0.5000   -9.00  -9.000 -9.0000   -9.00  -143.3     0.3  2257.3  2339.4  7.6252   20.00 222222222222111922222
       5       3      26      26   250.7  1.4955 34.7159   180.3 34.7146   180.5   97.24   32.71    0.03    2.27   0.372   0.139  0.1800   -9.00  -9.000 -9.0000   -9.00  -140.8     0.3  2262.3  2347.3  7.6283   20.00 222222222222199922222
       5       3      25      25   300.4  1.4686 34.7251   181.7 34.7248   181.3   99.29   32.55    0.02    2.26   0.287   0.102  0.1400   -9.00  -9.000 -9.0000   -9.00  -146.6     0.3  2262.9    -9.0  7.6348   20.00 222222222222111922252
       5       3      24      24   350.1  1.4226 34.7276   181.9 34.7246   181.9  102.02   32.58    0.01    2.26   0.249   0.085  0.1600   -9.00  -9.000 -9.0000   -9.00  -150.2     0.3  2263.6    -9.0  7.6360   20.00 222222222666199922252
       5       3      23      23   400.4  1.3859 34.7284   182.0 34.7281   182.3  103.58   32.59    0.01    2.26   0.226   0.076  0.1800   -9.00  -9.000 -9.0000   -9.00  -151.8     0.3  2264.7  2345.3  7.6369   20.00 222222222222111922222
       5       3      22      22   450.9  1.3470 34.7288   183.3 34.7291   183.1  104.76   32.56    0.01    2.26  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -153.8     0.3  2264.4  2345.3  7.6386   20.00 222222222999199922222
       5       3      21      21   498.5  1.3084 34.7284   184.0 34.7283   183.6  106.12   32.64   -9.00    2.26   0.178   0.060  0.0700   -9.00  -9.000 -9.0000   -9.00  -157.8     0.3  2264.9  2352.4  7.6436   20.00 222222222222111922222
       5       3      20      20   599.9  1.2374 34.7272   186.0 34.7267   185.9  108.86   32.53   -9.00    2.26   0.156   0.048 -9.0000   -9.00  -9.000 -9.0000   -9.00  -161.1     0.3  2264.8  2354.8  7.6427   20.00 222222222222199922222
       5       3      19      19   699.9  1.1580 34.7249   188.0 34.7249   188.4  111.49   32.56   -9.00    2.26   0.134  -9.000  0.0800   -9.00  -9.000 -9.0000   -9.00  -164.3     0.3  2264.5  2355.9  7.6459   20.00 222222222222111922222
       5       3      18      18   799.7  1.0935 34.7226   190.6 34.7228   190.7  113.45   32.50   -9.00    2.26   0.114   0.035  0.0200   -9.00  -9.000 -9.0000   -9.00  -162.4     0.3  2264.3  2357.3  7.6480   20.00 222222222222111922222
       5       3      17      17   900.8  1.0346 34.7206   192.8 34.7204   192.7  115.01   32.46   -9.00    2.27   0.117   0.037  0.0800   -9.00  -9.000 -9.0000   -9.00  -170.0     0.4  2263.7  2358.2  7.6518   20.00 222222222222111922222
       5       3      16      16  1001.5  0.9708 34.7179   195.0 34.7190   195.5  116.96   32.38   -9.00    2.27   0.110   0.037  0.0700   -9.00  -9.000 -9.0000   -9.00  -165.0     0.4  2263.4  2358.7  7.6543   20.00 222222222222111922222
       5       3      15      15  1199.1  0.8652 34.7138   198.3 34.7135   198.5  119.89   32.40   -9.00    2.27   0.107   0.029  0.0400   -9.00  -9.000 -9.0000   -9.00  -162.0     0.4  2263.2  2358.4  7.6573   20.00 222222222222111922222
       5       3      14      14  1399.3  0.7685 34.7098   201.0 34.7057   200.7  123.40   32.32   -9.00    2.26  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222422222999199999999
       5       3      13      13  1601.3  0.6919 34.7069   203.3 34.7078   203.3  126.24   32.39   -9.00    2.27   0.126   0.038  0.1200   -9.00  -9.000 -9.0000   -9.00  -163.9     0.4  2262.6  2358.4  7.6634   20.00 222222222222111922222
       5       3      12      12  1800.5  0.6173 34.7048   204.8 34.7049   204.7  127.12   32.39   -9.00    2.26   0.133   0.033  0.0600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222199999999
       5       3      11      11  2001.1  0.5507 34.7033   206.3 34.7047   206.4  128.58   32.48   -9.00    2.27   0.147   0.044  0.0700   -9.00  -9.000 -9.0000   -9.00  -160.3     0.4  2262.7  2360.3  7.6636   20.00 222222222222111922222
       5       3      10      10  2300.3  0.4447 34.7019   209.2 34.7017   208.7  130.63   32.53   -9.00    2.27  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222999199999999
       5       3       9      09  2601.2  0.3616 34.7011   211.2 34.7015   211.3  132.88   32.52   -9.00    2.27   0.190   0.079  0.0700   -9.00  -9.000 -9.0000   -9.00  -164.2     0.4  2262.9  2362.2  7.6608   20.00 222222222222191922222
       5       3       8      08  2899.4  0.2956 34.7000   213.5 34.6995   213.6  134.05   32.49   -9.00    2.27   0.270   0.117  0.0200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222199999999
       5       3       7      07  3197.8  0.2283 34.6969   216.6 34.6966   216.5  132.09   32.47   -9.00    2.26   0.498   0.234  0.1600   -9.00  -9.000 -9.0000   -9.00  -156.8     0.5  2261.9  2360.4  7.6593   20.00 222222222222191922222
       5       3       6      06  3499.4  0.1912 34.6947   218.8 34.6944   218.5  127.90   32.41   -9.00    2.27   0.717   0.338  0.1900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222199999999
       5       3       5      05  3799.4  0.2000 34.6947   219.3 34.6952   219.8  127.70   32.44   -9.00    2.27   0.758   0.356  0.2400   -9.00  -9.000 -9.0000   -9.00  -153.1     0.5  2261.1  2357.4  7.6572   20.00 222222222222199922222
       5       3       4      04  3998.7  0.2161 34.6947   219.5 34.6946   219.6  127.70   32.45   -9.00    2.27   0.753   0.382  0.2700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 222222222222191999999
       5       3       3      03  4199.6  0.2346 34.6947   219.4 34.6948   219.2  127.70   32.44   -9.00    2.26   0.779   0.345  0.2300   -9.00  -9.000 -9.0000   -9.00  -163.2     0.5  2260.8  2356.6  7.6585   20.00 222222222222111966226
       5       3       2      02  4298.6  0.2446 34.6949   219.1 34.6952   219.3  127.60   32.37   -9.00    2.27   0.756   0.366  0.2100   -9.00  -9.000 -9.0000   -9.00  -152.1     0.5  2261.3  2358.0  7.6597   20.00 222222222222191922262
       5       3       1      01  4453.7  0.2602 34.6949   219.4 34.6950   219.3  129.36   32.38   -9.00    2.27   0.755   0.352  0.2500   -9.00  -9.000 -9.0000   -9.00  -157.0     0.5  2263.1  2356.7  7.6584   20.00 222222222222111922622
       6       1      36      36     4.7 -0.6298 33.7428   343.8 33.7443   343.6   31.56   22.33    0.20    1.61   5.954   3.109  3.2900   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2162.2  2284.6  7.7648   20.00 222222222222999999226
       6       1      35      35    34.7 -0.6235 33.7432   344.7 33.7447   343.7   31.75   22.55    0.20    1.61  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2161.7  2287.0  7.7625   20.00 222222222999999999222
       6       1      34      34    61.0 -0.7514 33.8107   339.4 33.8122   337.6   35.85   23.56    0.19    1.70  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2169.8  2289.8  7.7529   20.00 222222222999999999222
       6       1      33      33    84.3 -1.5348 34.1340   314.7 34.1219   314.3   55.67   27.87    0.14    2.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2202.1  2306.7  7.7043   20.00 222222222999999999222
       6       1      32      32   115.2 -0.9349 34.2635   280.7 34.2564   280.8   64.36   29.90    0.09    2.09  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2217.2  2312.7  7.6746   20.00 222222222999999999222
       6       1      31      31   163.7  0.5737 34.5109   216.7 34.5084   217.4   80.94   32.15    0.03    2.22  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2245.2  2329.3  7.6391   20.00 222222222999999999222
       6       1      30      30   215.6  1.4402 34.6697   185.9 34.6720   184.0   90.11   32.68    0.04    2.26  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2259.1  2342.5  7.6313   20.00 222222222999999999222
       6       1      29      29   264.2  1.5772 34.7142   180.5 34.7054   181.0   93.04   32.61    0.03    2.25  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2260.9  2346.6  7.6376   20.00 222222222999999999222
       6       1      28      28   314.1  1.5327 34.7243   181.7 34.7235   182.1   97.14   32.45    0.02    2.23  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.5  2350.2  7.6443   20.00 222222222999999999222
       6       1      27      27   364.4  1.4737 34.7279   183.0 34.7270   183.2   99.38   32.43    0.01    2.24   0.255   0.092  0.1600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2261.5  2351.3  7.6454   20.00 222222222222999999222
       6       1      26      26   414.8  1.4296 34.7287   183.6 34.7280   183.6  101.53   32.49    0.01    2.23  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2262.9  2350.9  7.6464   20.00 222222222999999999222
