EXPOCODE 33RR20050106 WHP-ID P16S CRUISE DATES 20050110 TO 20050211 20150511SIOCCHCBG                                                                                                                                                                       *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113     DOC  TRITUM  TRITER  HELIUM  HELIER  DELHE3  DELHER  DELC14  C14ERR  DELC13  TCARBN  ALKALI               QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG      TU      TU NMOL/KG NMOL/KG  PERCNT  PERCNT  /MILLE  /MILLE  /MILLE UMOL/KG UMOL/KG                    *
                         *******                 ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         *******         *******         ******* ******* *******                    *
       3       1      17      17  1278.8  3.1431 34.5560   143.3 34.5573   142.8   88.67   36.02   -9.00    2.55   0.017   0.002  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -188.0     2.9    -9.0  2275.9  2357.4 22322222222229992522
       3       1      16      16  1379.4  2.9560 34.5709   144.3 34.5733   143.3   93.60   36.02   -9.00    2.55   0.023   0.019  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -191.8     2.4    -9.0  2281.3  2362.3 22322222233229992522
       3       1      15      15  1480.4  2.7496 34.5870   145.1 34.5876   144.6   99.19   36.02   -9.00    2.55   0.020   0.014  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -198.7     2.9    -9.0  2286.3  2367.9 22322222232299992522
       3       1      14      14  1581.2  2.5633 34.5992   146.3 34.6008   146.6  103.49   35.80   -9.00    2.54   0.061   0.073  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2290.4    -9.0 22322222233299999925
       3       1      13      13  1681.9  2.4263 34.6092   147.9 34.6096   148.1  106.94   35.81   -9.00    2.54   0.023   0.026  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2293.1  2376.8 22322222233299999922
       3       1      12      12  1782.9  2.3232 34.6179   148.7 34.6190   149.3  109.74   35.76   -9.00    2.54   0.019   0.015  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2295.3  2381.3 22322222232229999922
       3       1      11      11  1883.9  2.2075 34.6276   150.4 34.6276   150.7  112.97   35.64   -9.00    2.54   0.012   0.016  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2298.2  2383.2 22322222222299999922
       3       1      10      10  1984.9  2.1298 34.6342   151.2 34.6353   151.8  114.92   35.59   -9.00    2.53   0.011   0.005  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2299.3  2384.2 22322222222299999922
       3       1       9       9  2187.1  1.9899 34.6465   153.6 34.6465   154.0  118.37   35.48   -9.00    2.52  -9.000   0.011  -9.000   35.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2301.1  2389.1 22322222222229999922
       3       1       8       8  2440.2  1.8183 34.6612   157.5 34.6608   157.9  122.25   35.27   -9.00    2.51  -0.007   0.016  -9.000   35.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2302.1  2393.2 22322222223229999923
       3       1       7       7  2693.6  1.7241 34.6694   160.5 34.6704   161.4  123.76   35.05   -9.00    2.48  -0.011   0.030  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2302.6  2389.7 22322222223299999922
       3       1       6       6  2946.9  1.6603 34.6750   164.0 34.6747   164.7  124.20   34.78   -9.00    2.46  -0.020   0.019  -9.000   37.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2300.0  2389.6 22322222223229999922
       3       1       5       5  3200.9  1.5613 34.6828   168.1 34.6825   170.1  124.64   34.41   -9.00    2.43  -0.034   0.010  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2297.1  2388.4 22322222222299999922
       3       1       4       4  3454.9  1.5246 34.6865   172.2 34.6872   173.5  123.99   34.19   -9.00    2.42  -0.042   0.013  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2294.3  2386.2 22322222222299999923
       3       1       3       3  3597.4  1.5064 34.6885   174.2 34.6865   177.2  123.56   34.08   -9.00    2.41  -0.038   0.021  -9.000   38.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2291.8  2387.8 22323222223229999922
       3       1       2       2  3698.8  1.4893 34.6902   176.0 34.6890   176.5  123.35   33.97   -9.00    2.40  -0.042   0.012  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2290.8  2387.7 22322222222299999922
       3       1       1       1  3800.8  1.4821 34.6913   178.0 34.6908   178.3  123.78   34.07   -9.00    2.46  -0.018   0.041  -9.000   38.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2290.5  2385.5 22322222223229999966
       4       1      36      36     2.4 28.7084 36.0069   270.3 36.0160   195.8    0.85    0.10   -9.00    0.18  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2006.5  2361.3 22422222299999999922
       4       1      35      35    19.2 28.5641 36.0283   269.4 36.0249   196.5    0.64    0.10   -9.00    0.17   1.547   0.993   0.107   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22422222222299999999
       4       1      34      34    34.3 28.4643 36.0448   268.1 36.0488   202.6    0.64    0.09   -9.00    0.17  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22422222299999999999
       4       1      33      33    54.1 27.0327 36.1990   261.8 36.1922   206.6    0.64    0.09   -9.00    0.17   1.676   1.129   0.132   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2017.7  2377.7 22422222222299999922
       4       1      32      32    78.8 26.3249 36.1819   249.9 36.1796   205.1    0.64    0.09   -9.00    0.17  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22422222299999999999
       4       1      31      31   104.0 25.6515 36.1354   243.9 36.1409   201.9    0.64    0.09   -9.00    0.19   1.731   1.084   0.118   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2024.2  2374.3 22422222222299999922
       4       1      30      30   129.0 24.8251 36.0556   253.3 36.0510   200.8    0.64    0.09   -9.00    0.18  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22422222299999999999
       4       1      29      29   153.8 24.0163 35.9765   249.2 35.9725   191.5    0.64    0.33    0.06    0.22   1.856   1.276   0.176   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22422222222299999999
       4       1      28      28   179.0 22.9422 35.8901   226.8 35.8882   182.2    0.64    1.29    0.08    0.28  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22422222299999999999
       4       1      27      27   203.7 21.9173 35.9819   211.9 35.9825   169.7    0.85    3.52    0.01    0.45   2.070   1.308   0.111   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2087.8  2363.0 22422222222299999922
       4       1      26      26   253.7 19.2418 35.6282   198.0 35.6303   174.1    1.27    4.82   -9.00    0.51  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22422222299999999999
       4       1      25      25   303.5 17.5974 35.4222   189.2 35.4267   178.4    1.68    5.86   -9.00    0.57   2.304   1.331   0.010   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2091.8  2324.0 22422222222299999922
       4       1      24      24   353.8 15.0664 35.1139   176.4 35.1150   175.8    3.16    9.39   -9.00    0.81  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1      23      23   403.9 11.7689 34.7550   164.8 34.7559   168.6    6.30   16.02   -9.00    1.25   1.891   0.995   0.006   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2134.6  2289.5 22322222222299999922
       4       1      22      22   453.4  9.1932 34.5463   147.1 34.5408   147.6   13.67   24.27   -9.00    1.82  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1      21      21   504.2  7.9335 34.4744   141.9 34.4802   142.0   17.88   27.61   -9.00    2.03   0.807   0.443  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222222299999999
       4       1      20      20   554.0  7.0706 34.4375   148.6 34.4341   154.5   21.06   29.10   -9.00    2.08  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1      19      19   604.1  6.2595 34.4250   154.0 34.4265   155.2   27.60   30.86   -9.00    2.19   0.411   0.241  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2201.5  2292.9 22322222222299999922
       4       1      18      18   654.6  5.8301 34.4268   152.5 34.4284   153.4   32.70   31.77   -9.00    2.25  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1      17      17   705.2  5.4577 34.4268   152.0 34.4273   152.9   37.57   32.63   -9.00    2.31   0.217   0.130  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222222299999999
       4       1      16      16   805.3  4.7835 34.4554   149.2 34.4559   148.6   49.90   33.91   -9.00    2.40  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2231.2  2315.1 22322222299999999922
       4       1      15      15   905.1  4.1866 34.4847   147.3 34.4841   146.6   62.27   34.72   -9.00    2.47   0.043   0.044  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222222299999999
       4       1      14      14  1006.2  3.7793 34.5029   147.0 34.5045   146.5   70.18   35.09   -9.00    2.49  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2255.7  2336.9 22322222299999999962
       4       1      13      13  1106.7  3.4135 34.5297   144.7 34.5296   144.9   79.61   35.47   -9.00    2.53   0.012   0.010  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222222299999999
       4       1      12      12  1207.2  3.1865 34.5459   145.4 34.5465   145.6   85.62   35.64   -9.00    2.53  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1      11      11  1308.1  2.8781 34.5709   145.3 34.5712   145.5   94.22   35.79   -9.00    2.54   0.230   0.208  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222244299999999
       4       1      10      10  1408.8  2.7548 34.5802   146.0 34.5806   146.6   97.43   35.69   -9.00    2.53  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1       9       9  1509.7  2.6175 34.5918   148.0 34.5916   147.3  101.31   35.69   -9.00    2.53   0.024   0.021  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222233299999999
       4       1       8       8  1610.7  2.4846 34.6033   148.4 34.6036   148.1  105.41   35.59   -9.00    2.53  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1       7       7  1711.1  2.3995 34.6109   148.7 34.6122   148.8  107.77   35.54   -9.00    2.53   0.073   0.070  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222233299999999
       4       1       6       6  1812.2  2.2804 34.6211   149.8 34.6213   150.0  111.22   35.60   -9.00    2.53  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1       5       5  1912.6  2.1638 34.6312   149.7 34.6307   151.2  114.03   35.54   -9.00    2.53   0.031   0.013  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222232299999999
       4       1       4       4  2013.5  2.1040 34.6366   150.7 34.6354   152.2  115.54   35.49   -9.00    2.53  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222299999999999
       4       1       3       3  2266.5  1.9610 34.6492   154.3 34.6491   155.0  119.21   35.33   -9.00    2.51   0.005  -0.003  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222222299999999
       4       1       2       2  2570.4  1.7693 34.6652   159.2 34.6572   160.1  122.66   35.01   -9.00    2.48  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22342222299999999999
       4       1       1       1  2671.1  1.7360 34.6681   161.6 34.6688   162.2  122.66   34.90   -9.00    2.47   0.190   0.001  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22322222242299999999
       5       1      33      33     5.6 28.3816 36.0946   196.4 36.0956   196.0    0.51   -9.00   -9.00    0.17   1.565   0.981   0.103   71.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2010.0  2369.8 22322222222229999966
       5       1      32      32    40.1 26.7249 36.0106   208.3 36.0117   208.2    0.30   -9.00   -9.00    0.14  -9.000  -9.000  -9.000   72.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2006.3  2366.6 22322222299929999922
       5       1      31      31    74.8 25.3500 35.9467   201.5 35.9457   204.2    0.31   -9.00   -9.00    0.16   1.764   1.129   0.123   68.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2013.7  2361.6 22322222222229999922
       5       1      30      30   124.6 24.0134 35.8851   189.2 35.8967   190.2    0.32    0.20    0.06    0.22   1.892   1.147   0.102   60.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2037.5  2358.2 22322222222229999922
       5       1      29      29   174.7 22.1124 35.8786   173.9 35.8648   173.1    0.54    2.57    0.02    0.37   2.055   1.239   0.063   53.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2073.3  2353.2 22322222222229999922
       5       1      28      28   224.5 20.2048 35.7108   178.7 35.7122   176.6    0.55    3.41    0.01    0.41  -9.000  -9.000  -9.000   50.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2078.2  2342.2 22322222299929999922
       5       1      27      27   274.6 18.2135 35.4942   190.1 35.5018   190.8    0.56    3.20    0.01    0.37   2.353   1.359   0.018   49.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2073.9  2327.1 22322222222229999922
       5       1      26      26   324.3 16.1836 35.2922   190.3 35.2890   192.6    1.19    5.60   -9.00    0.52  -9.000  -9.000  -9.000   47.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2086.2  2312.6 22322222299929999922
       5       1      25      25   374.2 13.8611 34.9874   190.2 34.9982   184.9    2.89   10.07   -9.00    0.83   2.294   1.249   0.015   46.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2105.7  2300.4 22322222222229999922
       5       1      24      24   424.8 11.0992 34.6914   183.8 34.6819   164.3    7.54   18.15   -9.00    1.40  -9.000  -9.000  -9.000   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2144.2  2287.1 22322222299929999962
       5       1      23      23   474.8  8.8393 34.5024   192.1 34.5026   169.5   10.29   22.94   -9.00    1.69   1.430   0.774   0.015   42.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2153.0  2281.7 22322222266629999922
       5       1      22      22   524.9  7.4060 34.3970   194.1 34.3968   194.0   10.30   24.64   -9.00    1.76  -9.000  -9.000  -9.000   41.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2158.3  2277.9 22322222299929999922
       5       1      21      21   645.3  5.9072 34.3893   171.9 34.3905   171.3   25.33   30.22   -9.00    2.13   0.491   0.298   0.008   41.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2191.5  2291.1 22322222222229999922
       5       1      20      20   745.2  5.1138 34.4153   159.1 34.4152   158.1   39.16   32.89   -9.00    2.32  -9.000  -9.000  -9.000   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2215.7  2304.2 22322222299939999922
       5       1      19      19   845.5  4.4954 34.4673   149.5 34.4678   146.3   55.62   34.54   -9.00    2.44   0.051   0.047  -9.000   39.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2237.8  2322.3 22322222222229999922
       5       1      18      18   946.4  4.0623 34.4854   146.2 34.4851   147.3   63.77   34.81   -9.00    2.46  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2246.7  2330.2 22322222299999999926
       5       1      17      17  1046.5  3.6474 34.5092   146.3 34.5090   147.0   73.22   35.24   -9.00    2.50   0.023   0.034  -9.000   37.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2257.7  2339.7 22322222222229999922
       5       1      16      16  1147.8  3.3868 34.5249   145.9 34.5276   147.2   79.47   35.56   -9.00    2.51  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2264.4  2347.2 22322222299999999922
       5       1      15      15  1248.0  3.1780 34.5449   145.6 34.5449   145.9   85.72   35.66   -9.00    2.53   0.009   0.027  -9.000   38.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2270.3  2356.0 22322222223229999922
       5       1      14      14  1348.3  2.9749 34.5617   146.2 34.5626   145.9   91.33   35.81   -9.00    2.54  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2275.7  2361.0 22322222299999999922
       5       1      13      13  1449.5  2.7747 34.5782   146.7 34.5785   146.6   96.95   35.71   -9.00    2.54   0.019   0.033  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2283.3  2366.1 22322222233299999922
       5       1      12      12  1550.3  2.6192 34.5916   147.3 34.5920   147.5  101.70   35.75   -9.00    2.53  -9.000  -9.000  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2288.2  2369.6 22322222299929999922
       5       1      11      11  1651.2  2.5208 34.6003   147.8 34.6007   147.7  104.53   35.59   -9.00    2.53   0.017   0.027  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2290.7  2374.3 22322222233299999922
       5       1      10      10  1752.1  2.3794 34.6128   148.8 34.6123   148.9  108.42   35.70   -9.00    2.53  -9.000  -9.000  -9.000   35.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2294.3  2380.7 22322222299929999922
       5       1       9       9  1853.3  2.2875 34.6207   149.4 34.6211   149.5  111.25   35.70   -9.00    2.53   0.005   0.017  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2296.9  2379.9 22322222223299999923
       5       1       8       8  1953.8  2.2031 34.6280   150.3 34.6286   150.7  113.42   35.64   -9.00    2.53  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2298.4  2384.1 22322222299999999922
       5       1       7       7  2116.1  2.0572 34.6407   152.5 34.6421   153.1  117.10   35.52   -9.00    2.52   0.009   0.022  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2301.0  2386.9 22322222223229999922
       5       1       6       6  2368.7  1.8867 34.6552   155.6 34.6561   156.6  121.00   35.36   -9.00    2.51  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2302.4  2392.6 22322222299999999922
       5       1       5       5  2621.6  1.7837 34.6641   159.1 34.6651   160.0  122.96   35.14   -9.00    2.48   0.025   0.030  -9.000   37.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2300.8  2392.7 22322222233229999922
       5       1       4       4  2824.4  1.7198 34.6700   162.1 34.6714   162.5  123.85   34.92   -9.00    2.47  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2300.0  2391.5 22322222299999999922
       5       1       3       3  3028.0  1.6375 34.6765   165.7 34.6771   166.6  124.29   34.54   -9.00    2.47   0.087   0.055  -9.000   36.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2297.7  2391.1 22322222244229999922
