EXPOCODE 31WTTUNES_2   WHP-ID P17S,P16S    CRUISE DATES 071691 - 082591 20040408WHPOSIOSA                                                                                                                                                                                              *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  TRITUM  DELHE3  HELIUM  DELC14  TCARBN  ALKALI    PCO2 PCO2TMP  TRITER  DELHER  HELIER  C14ERR  DELC13              QUALT1              QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG      TU  PERCNT NMOL/KG  /MILLE UMOL/KG UMOL/KG    UATM   DEG C      TU  PERCNT NMOL/KG  /MILLE  /MILLE                                       *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                                         *******                                       *
     144       1      13      13   534.9  6.8423 34.4733    93.5  6.7921 34.4736    98.3   30.01   34.80    0.00    2.48   0.015   0.012  -9.000 -999.00 -9.0000  -999.0  2231.1    -9.0  1350.3   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     144       1      37      37   615.6  6.2781 34.4721    97.4  6.2226 34.4734    98.2   36.56   36.27    0.00    2.56   0.004   0.002  -9.000 -999.00 -9.0000  -999.0  2240.3    -9.0  1378.8   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222799992929 2222222222299992929
     144       1      15      15   717.1  5.7249 34.4849    94.5  5.6627 34.4844    93.4   46.24   37.54    0.00    2.67   0.001  -0.002  -9.000 -999.00 -9.0000  -999.0  2244.6    -9.0  1432.6   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     144       1      16      16   819.9  5.1810 34.4917    90.6  5.1126 34.4921    90.8   56.89   38.91    0.00    2.77   0.002  -0.003  -9.000 -999.00 -9.0000  -999.0  2264.3    -9.0  1477.3   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     144       1      17      17   920.3  4.8152 34.5020    89.7  4.7404 34.5044    90.3   64.91   39.40    0.00    2.81   0.001  -0.002  -9.000 -999.00 -9.0000  -999.0  2251.4    -9.0  1499.5   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299992929 2222222222299992929
     144       1      18      18  1021.2  4.3995 34.5168    90.5  4.3190 34.5176    89.3   74.20   39.88    0.00    2.87   0.002   0.000  -9.000 -999.00 -9.0000  -999.0  2286.5    -9.0  1525.0   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222228299992929 2222222222299992929
     144       1      19      19  1122.0  3.9864 34.5333    95.0  3.9006 34.5339    95.1   83.58   39.59    0.00    2.85  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2294.0    -9.0  1493.9   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      20      20  1220.6  3.6974 34.5465    99.0  3.6058 34.5472    99.2   90.13   39.30    0.00    2.83  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2299.3    -9.0  1475.4   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      21      21  1318.9  3.4029 34.5609   102.8  3.3058 34.5590   104.9   96.58   38.90    0.00    2.81  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2301.2    -9.0  1449.9   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      22      22  1517.0  2.9990 34.5813   115.6  2.8898 34.5802   113.6  105.08   38.22    0.00    2.76  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2305.7    -9.0  1399.9   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      23      23  1716.3  2.5973 34.6025   130.2  2.4762 34.6032   129.4  112.02   36.85    0.00    2.64  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2303.6    -9.0  1312.7   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      24      24  1919.8  2.2021 34.6301   142.5  2.0694 34.6299   141.7  118.37   35.97    0.00    2.56  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999995959 2222222229999995959
     144       1      25      25  2122.3  1.9920 34.6493   148.4  1.8452 34.6496   148.0  124.04   35.68    0.00    2.52  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2307.6    -9.0  1208.2   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      26      26  2326.0  1.8927 34.6571   152.2  1.7299 34.6568   152.7  125.99   35.29    0.00    2.49  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999995959 2222222229999995959
     144       1      27      27  2528.7  1.8169 34.6642   155.4  1.6374 34.6635   154.3  128.63   35.09    0.00    2.48  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2306.1    -9.0  1174.0   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      28      28  2734.4  1.7286 34.6721   154.9  1.5319 34.6716   155.8  132.25   35.09    0.00    2.47  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2320.8    -9.0  1162.9   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      29      29  2939.8  1.6785 34.6762   156.6  1.4636 34.6759   157.9  133.22   34.89    0.00    2.45  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999995959 2222222229999995959
     144       1      30      30  3145.7  1.6408 34.6793   159.5  1.4067 34.6804   160.0  134.00   34.80    0.00    2.45  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2311.3    -9.0  1141.9   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      31      31  3353.1  1.6076 34.6825   161.8  1.3537 34.6824   161.4  134.20   34.70    0.00    2.44  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2309.9    -9.0  1132.6   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      32      32  3561.2  1.5628 34.6849   163.7  1.2887 34.6838   164.6  134.10   34.50    0.00    2.42  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999995959 2222222229999995959
     144       1      33      33  3767.3  1.5564 34.6868   165.0  1.2609 34.6855   166.5  134.10   34.31    0.00    2.42  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2306.2    -9.0  1119.1   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      34      34  3977.9  1.5580 34.6873   167.8  1.2398 34.6879   167.8  134.10   34.21    0.00    2.41  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2305.2    -9.0  1114.7   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     144       1      35      35  4186.7  1.5715 34.6881   169.2  1.2299 34.6873   168.3  134.00   34.41    0.00    2.41  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999995959 2222222229999995959
     144       1      36      36  4336.4  1.5850 34.6884   168.6  1.2261 34.6887   168.5  134.59   34.40    0.00    2.43  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0  2308.1    -9.0  1117.8   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999992929 2222222229999992929
     145       1       1       1     1.7 26.5632 36.5315    -9.0 26.5628 36.5351   211.3    1.56    0.10    0.00    0.22   1.595   0.916  -9.000 -999.00 -9.0000  -999.0  2025.4    -9.0   252.9   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2292222222299992929 2292222222299992929
     145       1       2       2    35.1 26.5198 36.5322   210.9 26.5118 36.5361   207.9    1.37    0.10    0.00    0.22   1.455   0.834  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2262222222299999999 2262222222299999999
     145       1       3       3    60.4 26.4245 36.5496   208.9 26.4108 36.5571   209.6    1.37    0.10    0.00    0.22   1.611   0.911  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2262222222299999999 2262222222299999999
     145       1       4       4    96.4 26.3358 36.6105   214.0 26.3140 36.5846   206.4    1.17    0.10    0.01    0.23   1.619   0.923  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2262222222299999999 2262222222299999999
     145       1       5       5   121.7 24.2808 36.3813   207.5 24.2549 36.3744   195.7    1.07    0.20    0.73    0.30   1.751   0.983  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     145       1       6       6   147.6 23.7615 36.3885   192.3 23.7305 36.3827   192.5    1.07    0.39    1.40    0.35   1.759   0.992  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222228299999999 2222222222299999999
     145       1       7       7   167.8 22.9374 36.3279   188.2 22.9029 36.3148   186.5    1.07    2.25    0.29    0.41   1.799   1.021  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     145       1       8       8   219.5 20.9317 36.0131   184.1 20.8895 36.0060   185.1    1.07    3.12    0.01    0.44   1.829   1.019  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222228299999999 2222222222299999999
     145       1       9       9   271.9 18.6656 35.5865   187.0 18.6174 35.5844   182.5    1.27    4.49    0.01    0.52   1.790   0.988  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222228299999999 2222222222299999999
     145       1      10      10   322.2 15.2826 35.0826   170.2 15.2329 35.0340   170.2    3.13    9.09    0.00    0.84   1.429   0.776  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     145       1      11      11   374.2 11.6022 34.6489   134.0 11.5542 34.6483   135.1    8.70   18.08    0.00    1.52   0.830   0.453  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     145       1      12      12   424.6  9.1034 34.4866    93.1  9.0566 34.4887    98.8   17.01   27.86    0.00    2.16   0.257   0.153  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     145       1      13      13   475.6  7.8912 34.4663    83.7  7.8429 34.4698    94.5   22.97   32.06    0.00    2.37   0.074   0.049  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     145       1      37      37   537.4  6.9752 34.4647   101.9  6.9242 34.4651   102.4   27.57   34.02    0.00    2.42   0.022   0.017  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     145       1      15      15   618.2  6.2447 34.4632   105.1  6.1890 34.4641   104.6   35.09   35.68    0.00    2.51  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      16      16   720.9  5.7157 34.4785    96.2  5.6532 34.4780    97.7   44.67   37.44    0.00    2.63  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      17      17   824.3  5.1642 34.4901    93.3  5.0956 34.4931    94.3   56.21   38.91    0.00    2.76  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      18      18   926.8  4.6948 34.5056    89.2  4.6203 34.5071    87.9   65.89   39.79    0.00    2.82  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      19      19  1029.3  4.2595 34.5206    87.0  4.1793 34.5228    87.8   75.86   39.79    0.00    2.85  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      20      20  1132.4  3.9685 34.5341    92.9  3.8819 34.5357    91.7   82.21   39.39    0.00    2.83  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      21      21  1337.2  3.3916 34.5605   102.3  3.2931 34.5611   101.6   95.89   38.81    0.00    2.80  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      22      22  1543.8  2.9542 34.5827   116.0  2.8432 34.5835   114.0  104.98   37.93    0.00    2.71  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      23      23  1749.6  2.4796 34.6075   133.6  2.3573 34.6098   132.6  111.72   36.66    0.00    2.60  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      24      24  1956.0  2.1314 34.6367   140.1  1.9967 34.6371   142.7  120.13   35.97    0.00    2.53  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      25      25  2162.3  1.9821 34.6502   146.5  1.8321 34.6508   147.6  123.45   35.48    0.00    2.50  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      26      26  2367.9  1.8827 34.6586   153.4  1.7164 34.6585   151.8  125.01   35.09    0.00    2.46  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      27      27  2574.5  1.7966 34.6650   155.0  1.6133 34.6654   155.5  126.68   34.80    0.00    2.43  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      28      28  2781.8  1.7405 34.6697   156.8  1.5392 34.6695   157.3  128.24   34.70    0.00    2.43  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      29      29  2987.9  1.6939 34.6748   158.3  1.4740 34.6744   158.4  130.00   34.60    0.00    2.42  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      30      30  3193.9  1.6532 34.6784   158.7  1.4141 34.6787   159.8  131.17   34.60    0.00    2.42  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      31      31  3397.2  1.6202 34.6814   160.5  1.3615 34.6818   161.1  132.83   34.50    0.00    2.41  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      32      32  3601.1  1.5823 34.6840   162.0  1.3036 34.6836   163.4  133.61   34.50    0.00    2.41  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      33      33  3808.0  1.5361 34.6875   167.1  1.2369 34.6863   167.3  133.61   34.41    0.00    2.41  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      34      34  4017.5  1.5110 34.6891   170.4  1.1899 34.6899   170.6  132.54   34.11    0.00    2.38  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      35      35  4175.1  1.5240 34.6900   170.5  1.1851 34.6893   171.3  131.85   34.01    0.00    2.38  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     145       1      36      36  4303.5  1.5344 34.6895   172.4  1.1808 34.6893   171.5  132.05   34.01    0.00    2.37  -9.000  -9.000  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222229999999999 2222222229999999999
     146       1       1       1     2.7 26.2448 36.5945   208.6 26.2442 36.5975   210.3    1.37    0.10    0.01    0.23   1.738   0.928  -9.000 -999.00 -9.0000  -999.0  2034.0    -9.0   264.5   20.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2232222222299992929 2232222222299992929
     146       1       2       2    44.3 26.1559 36.5914   210.9 26.1459 36.5938   211.7    1.37    0.10    0.01    0.23   1.746   0.930   0.927   -0.95  1.6980  -999.0    -9.0    -9.0    -9.0   -9.00   0.011    0.15  0.0080  -999.0   -9.00 2262222222222299999 2262222222222299999
     146       1       3       3    86.1 26.1489 36.5880   211.0 26.1295 36.5903   212.0    1.37    0.10    0.02    0.22   1.735   0.926  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     146       1       4       4   126.7 26.1269 36.5881   207.8 26.0984 36.5824   209.2    1.27    0.00    0.03    0.22   1.769   0.937   0.950   -1.05  1.7160  -999.0    -9.0    -9.0    -9.0   -9.00   0.011    0.15  0.0080  -999.0   -9.00 2222222222222299999 2222222222222299999
     146       1       5       5   157.8 24.2170 36.4257   201.9 24.1833 36.4229   196.5    1.27    0.20    1.54    0.36   1.874   0.989  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     146       1       6       6   188.7 22.8058 36.2630   191.1 22.7673 36.2598   193.0    1.27    1.95    0.10    0.37   1.908   0.996   0.849   -0.48  1.7510  -999.0    -9.0    -9.0    -9.0   -9.00   0.010    0.15  0.0080  -999.0   -9.00 2222222228222299999 2222222222222299999
     146       1       7       7   240.2 20.7172 35.9439   191.6 20.6714 35.9562   188.9    1.27    2.73    0.02    0.41   1.929   1.012   0.754   -0.07  1.7030  -999.0    -9.0    -9.0    -9.0   -9.00   0.010    0.15  0.0080  -999.0   -9.00 2222222222222299999 2222222222222299999
     146       1       8       8   291.0 18.0351 35.4833   189.0 17.9848 35.4729   182.0    1.76    5.08    0.01    0.57   1.808   0.950  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
     146       1       9       9   352.3 13.9514 34.9014   163.9 13.9004 34.8792   151.8    5.28   12.61    0.00    1.14   1.325   0.676   0.488    1.43  1.7810  -999.0    -9.0    -9.0    -9.0   -9.00   0.008    0.15  0.0080  -999.0   -9.00 2222222222222299999 2222222222222299999
     146       1      10      10   413.5  9.9400 34.5259   109.0  9.8920 34.5192   112.0   13.98   24.15    0.00    1.96   0.460   0.258  -9.000 -999.00 -9.0000  -999.0    -9.0    -9.0    -9.0   -9.00  -9.000   -9.00 -9.0000  -999.0   -9.00 2222222222299999999 2222222222299999999
