EXPOCODE 316N145_5 WHP-ID I08S, I09S  DATES 120194-011995              20090518CCHDOSIODM                                                                                                                                                                                                      *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  TRITUM  HELIUM  DELC14  TCARBN  ALKALI  C14ERR  DELC13  DELHE3  DELHER  HELIER    NEON  NEONER  TRITER              QUALT1              QUALT2
                                            DBAR IPTS-68  PSS-78 UMOL/KG IPTS-68  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG      TU NMOL/KG  /MILLE UMOL/KG UMOL/KG  /MILLE  /MILLE  PERCNT  PERCNT NMOL/KG NMOL/KG NMOL/KG      TU                                       *
                         *******                         ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         ******* *******                 *******                                                       *
      56       1      17  SIH024 12056.8  1207.7  1.8494 34.7436   196.4  1.7758 34.7443   195.0   86.04   30.47    0.00    2.10  -9.000  -9.000  -9.000 -9.0000  -136.3  2245.4  2346.5     2.8    0.47 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1      16  SIH022 14055.4  1408.7  1.7015 34.7461   197.4  1.6150 -9.0000   198.3   90.49   30.48    0.00    2.10   0.105   0.046  -9.000 -9.0000  -138.6  2246.1  2354.2     2.7    0.44 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2229222222255222299 2229222222255222299
      56       1      15  SIH021 16090.0  1613.4  1.5025 34.7414   200.4  1.4032 34.7433   200.9   95.94   30.60    0.00    2.11  -9.000  -9.000  -9.000 -9.0000  -130.7  2247.7  2351.5     2.8    0.43 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1      14  SIH002 18086.4  1814.2  1.2735 34.7320   202.5  1.1622 34.7327   203.4  101.87   30.98    0.00    2.14  -9.000  -9.000  -9.000 -9.0000  -132.9  2251.2  2356.7     2.7    0.42 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1      13  SIH018 20020.5  2008.7  1.0865 34.7245   205.5  0.9630 34.7247   205.2  107.82   31.36    0.00    2.16  -9.000  -9.000  -9.000 -9.0000  -141.2  2249.4  2357.3     2.8    0.38 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1      12  SIH016 22131.5  2221.0  0.9787 34.7170   205.9  0.8402 34.7172   206.4  111.12   31.58    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -144.1  2253.8  2353.7     3.4    0.37 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1      11  SIH015 24180.5  2427.2  0.8537 34.7103   207.2  0.7007 34.7099   207.7  114.76   31.80    0.00    2.20  -9.000  -9.000  -9.000 -9.0000  -157.7  2256.7  2354.1     2.9    0.40 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1      10  SIH013 27200.8  2731.0  0.6106 34.6977   210.0  0.4369 34.6973   211.3  120.69   32.28    0.00    2.23   0.093   0.043  -9.000 -9.0000  -159.8  2257.8  2360.5     4.2    0.44 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255222299 2222222222255222299
      56       1       9  SIH012 30156.8  3028.3  0.4128 34.6883   215.3  0.2176 34.6883   215.7  124.33   32.46    0.00    2.25  -9.000  -9.000  -9.000 -9.0000  -158.4  2256.9  2354.2     3.6    0.45 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1       8  SIH010 33303.8  3344.8  0.2196 34.6813   221.0  0.0003 34.6812   221.8  126.48   32.53    0.00    2.25   0.149   0.071  -9.000 -9.0000  -155.3  2256.2  2353.5     3.0    0.46 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255222299 2222222222255222299
      56       1       7  SIH009 36265.5  3642.8  0.1550 34.6796   224.0 -0.0905 34.6777   225.0  126.81   32.49    0.00    2.25  -9.000  -9.000  -9.000 -9.0000  -153.3  2255.3  2358.3     3.2    0.44 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1       6  SIH038 39333.0  3951.3  0.0788 34.6762   227.6 -0.1948 34.6749   228.2  126.81   32.45    0.00    2.24   0.608   0.298  -9.000 -9.0000  -165.0  2254.8  2352.4     3.6    0.44 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255222299 2222222222255222299
      56       1       5  SIH006 41393.5  4158.6  0.0530 34.6762   229.1 -0.2408 34.6741   229.8  127.48   32.41    0.00    2.24  -9.000  -9.000  -9.000 -9.0000  -151.4  2254.5  2352.8     3.5    0.49 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1       4  SIH004 43429.1  4363.4  0.0308 34.6740   230.3 -0.2836 34.6728   231.2  127.97   32.43    0.00    2.24   0.368   0.173  -9.000 -9.0000  -137.3  2254.1  2355.9     3.0    0.50 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222224455222299 2222222224455222299
      56       1       3  SIH025 45746.7  4596.5  0.0218 34.6734   231.8 -0.3172 34.6722   232.4  128.47   32.39    0.00    2.24  -9.000  -9.000  -9.000 -9.0000  -135.5  2252.6  2349.6     3.3    0.40 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1       2  SIH001 46801.8  4702.6  0.0324 34.6735   232.5 -0.3185 34.6724   232.4  128.32   32.35    0.00    2.24  -9.000  -9.000  -9.000 -9.0000  -164.4  2254.2  2349.8     5.6    0.47 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955222299 2222222229955222299
      56       1       1  SIH036 47306.4  4753.4  0.0376 34.6730   232.7 -0.3190 34.6726   233.2  128.58   32.41    0.00    2.24   0.843   0.397  -9.000 -9.0000  -159.2  2255.2  2355.3     4.2    0.47 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255262299 2222222222255262299
      57       1      36  SIH035   161.4    11.0  2.6197 33.9526   346.2  2.6191 33.9518   328.8    6.04   23.24    0.19    1.57   5.745   2.776  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      35  SIH032   360.6    31.0  2.6029 33.9546   336.1  2.6012 33.9563   328.2    6.22   23.29    0.19    1.57   5.773   2.777  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      34  SIH029   611.4    56.2  2.5637 33.9568   333.6  2.5605 33.9598   328.1    6.74   23.34    0.19    1.58   5.705   2.777  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      33  SIH026   840.3    79.3  2.4060 33.9589   330.7  2.4016 33.9604   329.9    8.24   23.60    0.19    1.60   5.849   2.775  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      32  SIH023  1093.9   104.8  2.2283 33.9865   326.8  2.2227 33.9894   323.1   12.40   24.68    0.18    1.71   6.497   3.119  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      31  SIH020  1621.0   157.8  1.7139 34.0430   304.8  1.7061 34.0445   305.8   25.68   27.84    0.15    1.95   5.272   2.537  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      30  SIH017  2117.5   207.7  1.8037 34.0986   277.5  1.7931 34.0997   278.8   32.33   30.21    0.12    2.09   4.780   2.297  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      29  SIH014  2608.6   257.1  1.7736 34.1563   261.2  1.7604 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 9339999999955999999 9339999999955999999
      57       1      28  SIH011  3114.7   308.0  1.7615 34.1988   261.1  1.7456 34.2020   251.8   42.79   32.01    0.06    2.20   3.392   1.643  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      27  SIH008  3757.8   372.7  1.9032 34.2727   234.5  1.8832 34.2823   228.5   49.77   33.21    0.03    2.28  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1      26  SIH005  4036.4   400.7  1.5294 34.2654   218.7  1.5090 34.2664   240.0   52.10   33.11    0.08    2.28   3.001   1.440  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      25  SIH019  4324.3   429.7  2.1823 34.3922   198.0  2.1579 34.3923   201.2   59.24   34.20    0.02    2.35  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1      24  SIH037  5053.3   503.0  2.0468 34.4463   190.8  2.0185 34.4475   194.2   65.39   34.45    0.02    2.36   1.477   0.704  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      23  SIH033  6045.2   602.8  2.1070 34.5336   183.0  2.0723 34.5337   183.5   71.37   34.25    0.01    2.35   0.868   0.412  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      22  SIH031  7139.1   712.8  2.1629 34.6166   181.5  2.1207 34.6158   178.9   76.02   33.49    0.00    2.29   0.457   0.218  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      21  SIH030  8095.2   809.0  2.1857 34.6549   179.0  2.1370 34.6537   179.0   77.52   32.87    0.00    2.25  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1      20  SIH028  9071.7   907.2  2.1367 34.6837   182.2  2.0817 34.6842   182.0   79.03   32.25    0.00    2.20   0.237   0.113  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      19  SIH027  9954.0   996.0  2.0822 34.7005   185.4  2.0214 34.7003   184.3   80.04   31.84    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1      18  SIH003 10999.5  1101.1  2.0287 34.7171   187.2  1.9611 34.7176   187.8   81.38   31.34    0.00    2.15   0.194   0.091  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      17  SIH024 12078.2  1209.6  1.9513 34.7335   190.2  1.8766 34.7335   191.9   83.38   30.87    0.00    2.11  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1      16  SIH022 14166.8  1419.7  1.8473 34.7416   195.8  1.7584 34.7423   194.7   86.38   30.61    0.00    2.10   0.137   0.065  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      15  SIH021 16163.0  1620.5  1.6326 34.7434   199.1  1.5312 34.7443   199.1   91.86   30.51    0.00    2.10  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1      14  SIH002 18171.0  1822.5  1.4131 34.7389   202.7  1.2991 34.7376   202.4   98.19   30.66    0.00    2.11   0.097   0.045  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      13  SIH018 20348.4  2041.5  1.2810 34.7334   203.2  1.1518 34.7325   203.4  102.67   30.91    0.00    2.13   0.092   0.044  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1      12  SIH016 22494.5  2257.4  1.1139 34.7236   205.7  0.9702 34.7252   205.7  108.50   31.23    0.00    2.15  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1      11  SIH015 24139.5  2422.8  0.9699 34.7170   207.0  0.8151 34.7164   207.2  112.16   31.48    0.00    2.18   0.218   0.173  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222224455999999 2222222224455999999
      57       1      10  SIH013 27089.4  2719.6  0.7316 34.7033   208.9  0.5564 34.7032   209.7  118.15   31.99    0.00    2.21  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1       9  SIH012 30177.9  3030.2  0.5434 34.6938   212.7  0.3450 34.6928   213.5  122.80   32.29    0.00    2.23   0.168   0.082  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1       8  SIH010 33346.7  3349.0  0.3833 34.6872   217.4  0.1597 34.6861   217.3  125.30   32.40    0.00    2.24  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1       7  SIH009 36363.8  3652.5  0.2955 34.6842   220.2  0.0453 34.6826   221.1  126.32   32.39    0.00    2.24   0.343   0.164  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1       6  SIH038 39470.6  3965.0  0.1977 34.6814   224.3 -0.0806 34.6781   224.6  127.49   32.39    0.00    2.24  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1       5  SIH006 42698.3  4289.6  0.1190 34.6779   228.3 -0.1904 34.6757   227.8  128.18   32.39    0.00    2.24   0.597   0.283  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1       4  SIH004 44806.6  4501.7  0.1100 34.6765   229.3 -0.2215 34.6751   228.8  128.36   32.39    0.00    2.23  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      57       1       3  SIH025 46730.8  4695.3  0.0837 34.6757   231.3 -0.2680 34.6734   230.3  128.71   32.39    0.00    2.24   0.735   0.370  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1       2  SIH001 48063.0  4829.3  0.0848 34.6752   230.8 -0.2819 34.6745   230.8  128.39   32.34    0.00    2.23   0.757   0.361  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255999999 2222222222255999999
      57       1       1  SIH036 48674.7  4890.8  0.0782 34.6745   231.8 -0.2951 34.6728   230.8  128.71   32.38    0.00    2.23  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2232222229955999999 2232222229955999999
      58       1      36  SIH035   165.5    11.6  1.8611 34.0164   351.9  1.8605 34.0194   334.3   12.55   24.41    0.21    1.60   5.928   2.821  -9.000 -9.0000  -999.0  2141.4  2293.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255962999 2222222222255962999
      58       1      35  SIH032   362.3    31.4  1.8382 34.0174   342.0  1.8367 34.0215   334.0   12.72   24.51    0.21    1.60   5.917   2.821  -9.000 -9.0000  -999.0  2142.2  2286.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      58       1      34  SIH029   625.5    57.8  1.8287 34.0169   335.5  1.8258 34.0202   332.9   12.89   24.62    0.21    1.61  -9.000  -9.000  -9.000 -9.0000  -999.0  2143.1  2286.9    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955922999 2222222229955922999
      58       1      33  SIH026   873.5    82.8  1.8258 34.0192   333.3  1.8217 34.0215   333.3   13.06   24.61    0.21    1.61   5.989   2.850  -9.000 -9.0000  -999.0  2144.4  2291.8    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      58       1      32  SIH023  1108.9   106.5  1.8202 34.0216   333.0  1.8149 34.0262   333.0   13.57   24.67    0.21    1.61  -9.000  -9.000  -9.000 -9.0000  -999.0  2145.3  2293.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955922999 2222222229955922999
      58       1      31  SIH020  1603.9   156.3  0.9445 34.0955   325.9  0.9377 34.0925   305.0   36.49   29.01    0.18    2.07   5.307   2.527  -9.000 -9.0000  -999.0  2180.0  2308.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      58       1      30  SIH017  2102.5   206.4  0.9619 34.1934   283.5  0.9527 34.1964   274.6   48.46   31.52    0.17    2.20  -9.000  -9.000  -9.000 -9.0000  -999.0  2199.8    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955929999 2222222229955929999
      58       1      29  SIH014  2614.5   257.9  1.1969 34.2777   245.1  1.1848 34.2707   251.7   55.10   32.78    0.15    2.27   3.425   1.639  -9.000 -9.0000  -999.0  2213.9  2306.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      58       1      28  SIH011  3112.7   308.0  1.5031 34.3444   208.3  1.4877 34.3421   228.2   60.25   33.62    0.09    2.32   2.666   1.262  -9.000 -9.0000  -999.0  2223.7  2323.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      58       1      27  SIH008  3602.7   357.3  1.6551 34.4047   199.2  1.6366 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 9339999999955999999 9339999999955999999
      58       1      26  SIH005  4111.6   408.5  1.9656 34.5054   185.8  1.9432 34.5068   189.2   71.21   34.25    0.02    2.36  -9.000  -9.000  -9.000 -9.0000  -999.0  2239.3    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955929999 2222222229955929999
      58       1      25  SIH019  4604.0   458.0  2.0634 34.5606   182.0  2.0377 34.5624   181.6   74.20   34.00    0.02    2.34   0.762   0.361  -9.000 -9.0000  -999.0  2247.3  2330.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      58       1      24  SIH037  5113.5   509.3  2.1157 34.6016   180.1  2.0866 34.6038   179.1   76.37   33.59    0.01    2.31  -9.000  -9.000  -9.000 -9.0000  -999.0  2249.4  2344.6    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955923999 2222222229955923999
      58       1      23  SIH033  6128.5   611.4  2.0960 34.6556   177.5  2.0606 34.6576   180.3   78.86   32.74    0.01    2.25   0.364   0.170  -9.000 -9.0000  -999.0  2248.0  2337.6    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      58       1      22  SIH031  7103.0   709.4  2.0644 34.6855   183.2  2.0229 34.6861   182.8   80.20   32.07    0.01    2.21  -9.000  -9.000  -9.000 -9.0000  -999.0  2247.9  2339.1    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955922999 2222222229955922999
      58       1      21  SIH030  8113.3   811.0  1.8397 34.6808   187.3  1.7930 34.6820   186.0   82.69   32.23    0.01    2.22   0.458   0.208  -9.000 -9.0000  -999.0  2249.6  2343.7    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      58       1      20  SIH028  9119.8   912.2  1.8164 34.7107   189.8  1.7633 34.7119   189.2   85.02   31.49    0.01    2.17  -9.000  -9.000  -9.000 -9.0000  -999.0  2248.4  2350.9    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955922999 2222222229955922999
      58       1      19  SIH027 10111.7  1012.0  1.8516 34.7323   192.4  1.7915 34.7337   192.5   85.36   30.88    0.00    2.13   0.186   0.089  -9.000 -9.0000  -999.0  2245.0  2344.8    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
