EXPOCODE 33RO200501 WHP-ID A16S CRUISE DATES 011105 - 022405 20110831CCHDOSIOCBG                                                                                                                                                                                                                                          *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  SALNTY  CTDOXY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    CCL4  TCARBN  ALKALI    PCO2 PCO2TMP  PH_SWS  PH_TMP     DOC  DELC14  C14ERR  DELC13 CDOM325 CDOM340 CDOM380 CDOM412  CDOMSL  CDOMSN   THETA                     QUALT1
                                    DBAR    DBAR  ITS-90  PSS-78  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG    UATM   DEG C           DEG C UMOL/KG  /MILLE  /MILLE  /MILLE     1/M     1/M     1/M     1/M    1/NM    1/NM   DEG C                          *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         ******* *******         ******* ******* ******* ******* ******* ******* *******                                  *
      74       1      16      16 1299.70  1299.7  3.2784 34.6044 34.6065   188.6   188.4   47.56   30.39    0.00    2.05  -9.000  -9.000  -9.000  -9.000  2219.7  2311.8    -9.0   20.00  7.6205   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.1841 22222222299992292999999999
      74       1      15      15 1500.40  1500.4  3.1644 34.7144 34.7144   199.3   199.4   46.22   28.10    0.00    1.88   0.019   0.012   0.000   0.093    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.0543 22222222222249999999999999
      74       1      14      14 1698.50  1698.5  3.1183 34.8083 34.8095   216.6   217.3   41.41   25.33    0.00    1.68  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.9914 22222222299999999999999999
      74       1      13      13 1900.60  1900.6  3.1194 34.8744 34.8744   232.2   232.5   35.39   22.90    0.00    1.50  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.9744 22222222299999999999999999
      74       1      12      12 2100.50  2100.5  3.1202 34.9163 34.9167   243.4   243.4   30.50   21.17    0.00    1.38   0.018   0.014   0.000   0.103  2179.9  2315.9    -9.0   20.00  7.7237   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.9566 22222222222242292999999999
      74       1      11      11 2298.90  2298.9  3.0667 34.9319 34.9320   248.8   248.7   29.00   20.44    0.00    1.33  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8851 22222222299999999999999999
      74       1      10      10 2499.60  2499.6  2.9697 34.9318 34.9325   250.4   250.5   29.89   20.29    0.00    1.32   0.019   0.014   0.000   0.101  2176.9  2318.6    -9.0   20.00  7.7352   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7704 22222222222242292999999999
      74       1       9       9 2749.30  2749.3  2.8639 34.9273 34.9277   251.1   251.4   31.59   20.31    0.00    1.33  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.6418 22222222299999999999999999
      74       1       8       8 3049.70  3049.7  2.7223 34.9188 34.9189   251.7   251.9   34.09   20.51    0.00    1.35   0.009   0.013   0.000   0.079    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.4725 22222222222249999999999999
      74       1       7       7 3349.90  3349.9  2.5418 34.9055 34.9059   252.1   252.0   38.16   20.83    0.00    1.38  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.2645 22222222299999999999999999
      74       1       6       6 3648.80  3648.8  2.2593 34.8747 34.8752   247.5   247.4   49.47   22.38    0.00    1.51   0.003   0.010   0.000   0.038    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.9569 22222222222249999999999999
      74       1       5       5 3951.10  3951.1  1.8831 34.8351 34.8357   241.4   241.5   64.48   24.36    0.00    1.66  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.5579 22222222299999999999999999
      74       1       4       4 4248.70  4248.7  1.5343 34.7978 34.7978   235.5   235.6   79.21   26.29    0.00    1.81  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.1861 22222666699999999999999999
      74       1       3       3 4549.60  4549.6  1.2260 34.7654 34.7655   230.8   231.3   91.55   27.87    0.00    1.93   0.018   0.012   0.000   0.059    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.8533 22222666622249999999999999
      74       1       2       2 4850.40  4850.4  1.0503 34.7450 34.7463   228.4   228.5   99.25   28.85    0.00    2.01  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.6486 22222666699999999999999999
      74       1       1       1 5087.00  5087.0  1.0130 34.7382 34.7400   227.2   227.3  101.67   29.16    0.00    2.04   0.032   0.019   0.000   0.093  2244.8  2353.7    -9.0   20.00  7.6442   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.5845 22222666622242292999999999
      75       1      36      36    2.90     2.9 25.4217 36.4619 36.4596   206.5   207.1    1.91    0.00    0.00    0.07   1.740   1.118   0.133   1.507  2069.1  2386.6    -9.0   20.00  8.0443   25.00   67.81  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.4211 22222222222246292299999999
      75       1      35      35   24.20    24.2 25.4368 36.4696 36.4679   206.4   207.3    1.90    0.00    0.00    0.07   1.749   1.144   0.141   1.519  2070.6  2386.9    -9.0   20.00  8.0445   25.00   67.26  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.4314 22222222222242296299999999
      75       1      34      34   50.10    50.1 23.5524 36.6270 36.6084   224.5   223.9    1.68    0.00    0.00    0.10  -9.000  -9.000  -9.000  -9.000  2082.1  2399.0    -9.0   20.00  8.0401   25.00   65.69  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 23.5420 22222222299992292299999999
      75       1      33      33   68.80    68.8 22.3092 36.5596 36.5662   229.6   230.1    1.61    0.01    0.00    0.10   2.080   1.314   0.172   1.390  2081.1  2396.3    -9.0   20.00  8.0359   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 22.2953 22222222222242292999999999
      75       1      32      32   89.40    89.4 21.6799 36.5185 36.5145   225.5   227.8    1.57    0.01    0.00    0.11   2.089   1.321   0.166   1.388  2081.6  2392.6    -9.0   20.00  8.0349   25.00   60.71  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 21.6623 22222222222242292299999999
      75       1      31      31  107.30   107.3 21.2339 36.5172 36.5147   224.6   220.9    1.74    0.01    0.00    0.12  -9.000  -9.000  -9.000  -9.000  2087.4  2391.7    -9.0   20.00  8.0271   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 21.2131 22222222299992292999999999
      75       1      30      30  139.70   139.7 20.6166 36.4095 34.8867   221.0   218.9    1.66    0.02    0.00    0.12   2.135   1.326   0.157   1.318  2086.5  2384.7    -9.0   20.00  8.0132   25.00   56.66  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 20.5901 22322222222243292299999999
      75       1      29      29  164.30   164.3 19.4474 36.1943 36.1908   216.7   216.7    1.84    0.11    0.07    0.17   2.274   1.385   0.188   1.102  2091.2  2369.5    -9.0   20.00  7.9893   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 19.4174 22222222222242292999999999
      75       1      28      28  190.00   190.0 18.0250 35.9337 35.9309   213.0   215.1    1.95    0.89    0.07    0.24  -9.000  -9.000  -9.000  -9.000  2090.1  2355.8    -9.0   20.00  7.9640   25.00   54.38  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 17.9921 22222222299992292299999999
      75       1      27      27  225.30   225.3 16.7796 35.7166 35.7168    -9.0   191.4    2.34    2.69    0.02    0.33   2.557   1.538   0.096   0.739  2091.6  2338.1    -9.0   20.00  7.9440   25.00   53.46  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 16.7425 22293222222242292299999999
      75       1      26      26  274.40   274.4 15.3940 35.5116 35.4993    -9.0   201.9    2.93    5.47    0.01    0.48   2.733   1.605   0.053   0.556  2100.4  2327.9    -9.0   20.00  7.9051   25.00   49.70  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 15.3514 22293222222242292299999999
      75       1      25      25  323.80   323.8 14.0876 35.3275 35.3246   207.7   208.3    3.49    8.07    0.00    0.62  -9.000  -9.000  -9.000  -9.000  2107.2  2318.0    -9.0   20.00  7.8698   25.00   47.61  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 14.0402 22222222299992292299999999
      75       1      24      24  374.20   374.2 13.0619 35.1864 35.1855   202.0   203.8    4.29   10.62    0.00    0.77   2.899   1.634   0.048   0.631  2116.7  2312.2    -9.0   20.00  7.8390   25.00   46.62  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 13.0098 22222222222242292299999999
      75       1      23      23  448.70   448.7 11.7353 35.0139 35.0127   198.7   198.7    5.70   14.12    0.00    0.97   2.885   1.588   0.054   0.776  2129.1  2304.3    -9.0   20.00  7.7891   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 11.6770 22222222222242292999999999
      75       1      22      22  549.60   549.6  9.4462 34.7476 34.7462   193.8   192.6    9.54   19.93    0.00    1.32  -9.000  -9.000  -9.000  -9.000  2148.6  2293.8    -9.0   20.00  7.7287   25.00   44.03  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  9.3836 22222222299992292299999999
      75       1      21      21  647.50   647.5  7.3779 34.5382 34.5352   195.4   195.7   14.37   24.61    0.00    1.62   2.363   1.225   0.082   1.420  2163.5  2288.6    -9.0   20.00  7.6765   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  7.3139 22222222222242292999999999
      75       1      20      20  748.70   748.7  5.8162 34.4164 34.4148   198.5   198.5   20.42   27.97    0.00    1.84  -9.000  -9.000  -9.000  -9.000  2176.4  2288.2    -9.0   20.00  7.6435   25.00   42.09  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  5.7506 22222222299992292299999999
      75       1      19      19  849.20   849.2  4.8724 34.3790 34.3779   196.1   196.9   26.92   30.04    0.00    1.98   1.528   0.743   0.073   1.501  2187.9  2290.3    -9.0   20.00  7.6199   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  4.8035 22222222222242696999999999
      75       1      18      18  999.60   999.6  4.0514 34.4113 34.4103   186.2   186.0   35.75   31.93    0.00    2.11   0.657   0.323   0.026   0.862  2206.5  2296.7    -9.0   20.00  7.5937   25.00   39.50  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.9755 22222222222246292299999999
      75       1      17      17 1199.90  1199.9  3.4509 34.5228 34.5216   185.6   184.8   44.54   31.56    0.00    2.10   0.182   0.093   0.009   0.361  2216.1  2308.9    -9.0   20.00  7.5939   25.00   40.17  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.3633 22222222222242292299999999
      75       1      16      16 1399.10  1399.1  3.2742 34.6631 34.6633   193.5   193.6   45.36   29.30    0.00    1.95   0.038   0.015   0.000   0.135  2213.2  2317.1    -9.0   20.00  7.6195   25.00   39.80  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.1715 22222222222242292299999999
      75       1      15      15 1598.90  1598.9  3.1416 34.7582 34.7574   207.4   206.6   43.65   26.98    0.00    1.78   0.015   0.006   0.000   0.081  2206.3  2318.1    -9.0   20.00  7.6479   25.00   39.18  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.0233 22222222222242292299999999
      75       1      14      14 1798.40  1798.4  3.1883 34.8430 34.8434   223.9   223.8   37.00   24.15    0.00    1.58   0.016   0.008   0.000   0.097  2192.1  2319.2    -9.0   20.00  7.6848   25.00   38.93  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.0516 22222222222242292299999999
      75       1      13      13 2048.70  2048.7  3.2418 34.9251 34.9248   241.3   244.3   27.60   20.94    0.00    1.35   0.032   0.016   0.000   0.137  2175.1  2315.8    -9.0   20.00  7.7212   25.00   39.32  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  3.0812 22222222222242292299999999
      75       1      12      12 2348.90  2348.9  3.0861 34.9359 34.9360   250.2   250.0   27.29   20.26    0.00    1.30   0.013   0.006   0.000   0.075  2172.9  2317.7    -9.0   20.00  7.7277   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.8994 22222222222242292999999999
      75       1      11      11 2648.40  2648.4  2.9324 34.9308 34.9299   251.3   250.8   29.47   20.31    0.00    1.31   0.016   0.006   0.000   0.095  2173.4  2323.3    -9.0   20.00  7.7311   25.00   39.47  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.7191 22222222222242292299999999
      75       1      10      10 2949.90  2949.9  2.7826 34.9224 34.9244   251.8   251.8   31.97   20.45    0.00    1.33   0.022   0.014   0.000   0.110  2178.7  2324.7    -9.0   20.00  7.7305   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.5417 22222222222243292999999999
      75       1       9       9 3248.60  3248.6  2.6527 34.9127 34.9130   252.2   252.3   34.85   20.68    0.00    1.35   0.008   0.004   0.000   0.062  2178.2  2326.2    -9.0   20.00  7.7308   25.00   38.92  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.3836 22222222222242292299999999
      75       1       8       8 3548.40  3548.4  2.4353 34.8921 34.8917   250.3   250.1   42.11   21.61    0.00    1.42   0.006   0.008   0.000   0.050  2185.7  2330.6    -9.0   20.00  7.7233   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  2.1394 22222222222242292999999999
      75       1       7       7 3849.20  3849.2  2.0297 34.8503 34.8504   244.2   244.1   57.50   23.61    0.00    1.59   0.004   0.004   0.000   0.032  2200.2  2339.7    -9.0   20.00  7.6978   25.00   40.05  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.7117 22222222222242292299999999
      75       1       6       6 4148.80  4148.8  1.6726 34.8124 34.8111   238.1   237.9   72.35   25.58    0.00    1.74   0.007   0.002   0.000   0.036  2214.9  2346.6    -9.0   20.00  7.6836   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.3316 22222222222242292999999999
      75       1       5       5 4448.70  4448.7  1.3095 34.7745 34.7751   232.6   232.6   86.81   27.18    0.00    1.89   0.016   0.002   0.000   0.047  2227.7  2353.4    -9.0   20.00  7.6594   25.00   39.28  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.9457 22222222222242292299999999
      75       1       4       4 4728.80  4728.8  1.1412 34.7552 34.7600   229.9   230.1   94.25   28.36    0.00    1.96   0.021   0.008   0.000   0.061  2234.6  2352.1    -9.0   20.00  7.6540   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.7506 22322666622242292999999999
      75       1       3       3 5048.70  5048.7  0.9652 34.7344 34.7358   227.5   227.2  101.81   29.34    0.00    2.04   0.042   0.016   0.000   0.093  2241.7  2354.5    -9.0   20.00  7.6381   25.00   39.12  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.5430 22322666622242292299999999
      75       1       2       2 5349.00  5349.0  0.7371 34.7083 34.7083   223.2   223.8  111.32   30.54    0.00    2.14   0.077   0.034   0.003   0.154  2250.6  2360.8    -9.0   20.00  7.6227   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.2869 22222666666642696999999999
      75       1       1       1 5525.60  5525.6  0.7549 34.7077 34.7081   223.1   223.5  111.43   30.54    0.00    2.15   0.083   0.036   0.000   0.154  2251.9  2357.7    -9.0   20.00  7.6218   25.00   39.48  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.2823 22222666622246292299999999
      76       1      36      36    2.90     2.9 25.4172 36.4055 36.4079   210.4   206.8    1.68    0.01    0.00    0.07   1.752   1.128   0.140   1.505  2062.9  2382.2    -9.0   20.00  8.0517   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.4165 22222222222246296999999999
      76       1      35      35   19.30    19.3 25.5201 36.5892 36.5884   210.6   207.0    1.69    0.00    0.00    0.07  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.5158 22222222299999999999999999
      76       1      34      34   39.20    39.2 25.2268 36.5488 36.4980   212.2   216.4    1.74    0.00    0.00    0.09  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 25.2182 22222222299999999999999999
      76       1      33      33   59.80    59.8 21.5912 36.2277 36.2321   238.7   236.9    1.84    0.00    0.00    0.10  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 21.5795 22222222299999999999999999
      76       1      32      32   79.10    79.1 20.7219 36.2203 36.2121   236.6   236.4    1.79    0.01    0.00    0.11  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 20.7068 22222222299999999999999999
      76       1      31      31   98.80    98.8 19.5494 36.1078 36.1116   231.8   231.5    1.99    0.02    0.00    0.13  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 19.5313 22222222299999999999999999
      76       1      30      30  124.30   124.3 17.6361 35.8203 35.8145   226.7   226.3    2.67    0.24    0.02    0.21  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 17.6150 22222222299999999999999999
      76       1      29      29  148.50   148.5 17.1365 35.7655 35.7659    -9.0   164.5    3.08    2.50    0.21    0.32   2.500   1.501   0.117   0.790    -9.0  2337.0    -9.0   20.00  7.9554   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 17.1118 22293222222249292999999999
      76       1      28      28  174.10   174.1 16.8977 35.7370 35.7334   210.6   212.3    3.35    3.80    0.07    0.36  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 16.8689 22222222299999999999999999
      76       1      27      27  200.10   200.1 16.4960 35.6875 35.6866   209.0   210.4    3.48    4.54    0.01    0.40  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 16.4635 22222222299999999999999999
      76       1      26      26  248.90   248.9 15.5950 35.5807 35.5790   214.1   212.5    3.65    5.50    0.01    0.46  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 15.5561 22222222299999999999999999
      76       1      25      25  299.80   299.8 15.3641 35.5659 35.5664   219.5   219.8    3.71    5.51    0.01    0.45   2.712   1.619   0.050   0.518    -9.0  2328.8    -9.0   20.00  7.9234   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 15.3176 22222222222249292999999999
      76       1      24      24  350.10   350.1 14.9479 35.4936 35.4932   218.9   218.5    3.82    6.12    0.01    0.49  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 14.8946 22222222299999999999999999
